objective,lr,key,seed,status,error,kl,validation_nll,parameters,scale,initial_gradient_norm,reference_gradient_norm,scaled_initial_gradient_norm,sample_sha256,initial_sha256,mask_sha256,validation_sha256,seconds
hellinger,0.02,hellinger_lr0.02,710021,ok,,1.1576335895690968,6.8897409905076215,36,0.17477999742355205,0.2751433514688425,0.048089554260831766,0.048089554260831766,b99cbb41a9f547483b547f0c2f7bc7adabf05af18fddbda296794d7c89106e37,96facddbc8c81bbb31cb13f3c12350b2994b2c117b67ae9affd2952230b33a61,035cd99730a0fcdca550751435d77916fafb4dc169674e5c8966d7260d34e225,6dee94ad5fc67c11b64fb459c8f5b5063d12bf55c68b29251454c54c3ff26128,0.3843700420038658
hellinger,0.02,hellinger_lr0.02,710022,ok,,1.1311252807976258,6.700576189504763,36,0.1858389051918539,0.2747537737952083,0.05105994051943179,0.05105994051943179,27974b81e06041d65f79db0b76c975a85c0397dff46063cdc264afdf43a7011f,0e7e6e6e9c58bbdff06cf9a2d3ababbb07ae16179f1530dda1852b5e0fdb3af7,35ca1e42d7b72c480c9aef4aa7724e77b67b865748de4fe364bf01975d371e9d,eba28fdbd768c532b00aa34f3aa4fa3869f4c0fc8b0e10ddff4ac8849f732104,0.3811035830003675
hellinger,0.02,hellinger_lr0.02,710023,ok,,1.1917944071871955,6.902023480516991,36,0.19366247397539704,0.24412587191736057,0.047278020316916955,0.047278020316916955,e60153ed5536bc9ea61a6ffca89fdd984165324648dd05e2afe29dd3216eaf0b,34d514fedfe9e06b547a5e2bf675a275bf2bb33e5ec2c15b21135be2ce2d822e,833cc76e4774de9f7fe6d0cdbfa65db9360d6fa5bce61f23642ece0cf74a6733,d3f413e1108e9668817d298ef7ad890903cd461043e2702b77a1a3809838f2be,0.3874233329988783
hellinger,0.02,hellinger_lr0.02,710024,ok,,1.0393460673938963,6.733058546779213,36,0.2075920095890084,0.2735102051691667,0.05677853313416931,0.05677853313416931,aa986c9124a25ef1052791d564d7c45f82160006df9beb8e1b338e337bad5a69,5d83b80b251f0aa173cedcdb2cf99e54fd65bad61e8d294acdcfbf3e5a2db3da,68e5f1cac5a8a435a29e8ff1012ae8229a1f8355018955713b989b18ea07fcb6,7fca0b3ece6d0e7530b41d1897d8e02773f2a56db9788e019b1831f85a9d4b66,0.38680983299855143
hellinger,0.02,hellinger_lr0.02,710025,ok,,0.9269769882089244,6.603041565144445,36,0.2061587852822089,0.21069547022108637,0.043436722205242986,0.043436722205242986,b978854b64f45e4eb84c23bc4683a858678a598a511a2bd0d6a1241fd4f848d2,fe7dc78467eb1f6f437381ee3d894847375150b23e1573da11fb8ffff08708b4,bfd20f9a4aece4f70ace1612b7c0f341832f5234e5db97f8783715c0e1ec0c97,be68823ac95b61ec65f2c15d0a474d50fb64c26ef6040af79c8ea6885a88e29e,0.38574125000013737
hellinger,0.02,hellinger_lr0.02,710026,ok,,1.1623413462039895,6.84586732087302,36,0.18056417049587892,0.2520124377121063,0.045504416770130826,0.045504416770130826,ee962a620ecc708457762063e44199c1982c335302888915a8b9b8d023796522,461de82e992e45cc51cb3c21920da6d4ef3df4e66f49fe9ff50a74c08a9986d2,2905810631ab5210b24b333e5e1c9375bf847246a02a5e81756e86ac681720ab,8a22235f0fadaeb66705c4988a29729c01242e692c2ab08671afb11de3898e0a,0.3854659589997027
hellinger,0.02,hellinger_lr0.02,710027,ok,,0.9116729082768642,6.404361585034903,36,0.20217347408895092,0.2526694366966436,0.0510830578130587,0.0510830578130587,b842897a3c653a13575711eb49efc2ef7af78c63fe113d0412e7cb80c97de4b2,9f17adf7fe58598a8c1541917ccd7791afe50d8a9f605e0501a21f6adbf1a572,c34a470a9ee095f0ec72477280a699e270925e21885b4390e54e88eaaed25c43,98e7fcf277994627ddaae22e77646aa694e09be296e06d68ed42ba1bea3c024b,0.38499645800038707
hellinger,0.02,hellinger_lr0.02,710028,ok,,1.0796219247276058,6.708376452425932,36,0.19437099259604462,0.25909458597260127,0.050360471851755725,0.050360471851755725,a1ca397df424d393bdcaf98430bb8c9d421f579d0081bc85b76680aad82a8592,a5ae2758ae9a9df9ecbfca9d77d74fd35a979291af5af15301254b06c0077051,bc66d0e32b9360e0eeb8c880b58a58f20b46e75dc49f9f009ad8ef0226841d93,4333d6c4ccadaae66462379fe238caa2b036b7c3b7d7f2921dfe9b5985aa9fb2,0.38682529099605745
hellinger,0.02,hellinger_lr0.02,710029,ok,,1.0488160239733284,6.635053010557118,36,0.19457324588095062,0.2663323036339927,0.05182114080101686,0.05182114080101686,8f8dea43cb94417eb98ee48283826016f51fc6cb07028f9fb79479be3015e50f,a3627aa98dc1d541a8b71caff5665b0a70360d481ae950039922144858ee8dac,4dc246695570624a64af69e6ddb86897d9d1db2acfcf8ac85d5cd106181b7cb9,ea22fe5a170fbd457cbd153ce68e43ed7613e7a54b3776c91c59072dc7bb80e3,0.38716954199480824
hellinger,0.02,hellinger_lr0.02,710030,ok,,0.8448587482950616,6.34790385945686,36,0.17933252492146473,0.25788757491152586,0.04624762995475731,0.04624762995475731,1bd1f35b28145949ee60e88f82b60bd1a731641dd5249f026c5740a7a8756ac4,5e456de9d48da8a99ecf0a73fddc8d385ed07859505b283404d7895f679faf37,7a007ca89417f728a9c17a4e3bd78aace332de0a4b84ad60d02e2edaa29830df,f4d21e6f95807c8e41043afe838bf652c4e924e60055104acf581b78ed199dab,0.38848179100023117
