n,beta,seed,sigma,k,m,steps,protocol,model,init_seed,sample_seed,mask_seed,samples_sha256,masks_sha256,unique_masks,elite_size,elapsed_seconds,kl,support_mass,support_kl,conditional_kl,unseen_mass,region_mass_kl,within_region_kl,coverage_1000,recovery_1000,conditional_coverage_1000,coverage_2000,recovery_2000,conditional_coverage_2000,coverage_5000,recovery_5000,conditional_coverage_5000
12,0.1,112,1.0,256,200,600,matched,iqp-parity,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,0afd4ab8e25a966a475b0ab6fe20bf43bb7fc37e8928f74d60eb5dc71bb86d69,174,339,0.33945783297531307,0.7288523090571164,1.0,-0.0,0.7288523090571164,0.8824569653433069,0.0029568240071961988,0.7258954850499202,0.11465627813810354,0.33821910955192785,0.11465627813810354,0.08342522801916476,0.49218423610126705,0.08342522801916476,0.04693432372459577,0.6922466626046574,0.04693432372459577
12,0.1,112,1.0,256,200,600,matched,iqp-mse,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,0afd4ab8e25a966a475b0ab6fe20bf43bb7fc37e8928f74d60eb5dc71bb86d69,174,339,0.268010750063695,0.5386627684913992,1.0,-0.0,0.5386627684913992,0.8793305754893629,0.0037180661543942187,0.5349447023370049,0.12732491014903768,0.3755897054543884,0.12732491014903768,0.09356258424993522,0.5519916474922432,0.09356258424993522,0.0514871832508945,0.7593979830515413,0.0514871832508945
12,0.1,112,1.0,512,200,600,matched,iqp-parity,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,279,339,0.3398967089597136,0.5650955802130402,1.0,-0.0,0.5650955802130402,0.8902065850121793,0.0014120962574119857,0.5636834839556283,0.1214323664069337,0.3582075705219283,0.1214323664069337,0.08940624979329245,0.5274705002554126,0.08940624979329245,0.04976879054065313,0.7340529578267423,0.04976879054065313
12,0.1,112,1.0,512,200,600,matched,iqp-mse,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,279,339,0.26561974990181625,0.6222340264484416,0.9999999999999999,1.1102230246251565e-16,0.6222340264484415,0.8766345581858683,0.004434277536752851,0.6177997489116888,0.12368349670598583,0.3648480728790143,0.12368349670598586,0.09111028402356822,0.537523799549075,0.09111028402356822,0.05044632699774965,0.7440461209107618,0.05044632699774965
12,0.1,112,2.0,128,200,600,matched,iqp-parity,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,cab22052982e11afdade852743d951fc38941455118f1f8bf11cbbc29ac3f1a3,40,339,0.34053916693665087,0.6380350859937508,1.0,-0.0,0.6380350859937508,0.8966176720855781,0.000536318929420198,0.6374987670643307,0.12140521940999839,0.358127490884951,0.12140521940999839,0.08857691937174664,0.5225776954085347,0.08857691937174664,0.04895579314815522,0.7220618458429974,0.04895579314815522
12,0.1,112,2.0,128,200,600,matched,iqp-mse,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,cab22052982e11afdade852743d951fc38941455118f1f8bf11cbbc29ac3f1a3,40,339,0.264714916003868,0.5189760656810896,1.0,-0.0,0.5189760656810896,0.8890025132004048,0.0016185599796915938,0.517357505701398,0.12559354625649283,0.3704824373347871,0.12559354625649283,0.09300019793395835,0.5486737341236481,0.09300019793395835,0.051527276009923295,0.7599893216802847,0.051527276009923295
12,0.1,112,2.0,256,200,600,matched,iqp-parity,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,5a26aeb1c2cc725000214dfc75a35701a4d735cb30322260487fc8c970bd126e,63,339,0.34126904094591737,0.5393279729968818,1.0,-0.0,0.5393279729968818,0.8963021612942101,0.0005702607436501323,0.5387577122532319,0.11815556216176791,0.34854148130315016,0.11815556216176791,0.08903690033827807,0.5252914474234694,0.08903690033827807,0.05061523298043795,0.7465373595934801,0.05061523298043795
12,0.1,112,2.0,256,200,600,matched,iqp-mse,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,5a26aeb1c2cc725000214dfc75a35701a4d735cb30322260487fc8c970bd126e,63,339,0.27165274997241795,0.5386627684913992,1.0,-0.0,0.5386627684913992,0.8793305754893629,0.0037180661543942187,0.5349447023370049,0.12732491014903768,0.3755897054543884,0.12732491014903768,0.09356258424993522,0.5519916474922432,0.09356258424993522,0.0514871832508945,0.7593979830515413,0.0514871832508945
12,0.1,112,2.0,512,200,600,matched,iqp-parity,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,e1239e9574a5b9ece5a6142b17dc18054822afbc56b1fe750ed4c81000928119,96,339,0.34395720809698105,0.6033780230429245,1.0,-0.0,0.6033780230429245,0.9015881277881375,0.0001349443233684168,0.6032430787195562,0.12119295435873505,0.35750134029125386,0.12119295435873505,0.08870888726091865,0.5233562670260687,0.08870888726091865,0.04925596006854424,0.7264890865566997,0.04925596006854424
12,0.1,112,2.0,512,200,600,matched,iqp-mse,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,e1239e9574a5b9ece5a6142b17dc18054822afbc56b1fe750ed4c81000928119,96,339,0.2678483750205487,0.6222340264484416,0.9999999999999999,1.1102230246251565e-16,0.6222340264484415,0.8766345581858683,0.004434277536752851,0.6177997489116888,0.12368349670598583,0.3648480728790143,0.12368349670598586,0.09111028402356822,0.537523799549075,0.09111028402356822,0.05044632699774965,0.7440461209107618,0.05044632699774965
12,0.1,112,3.0,128,200,600,matched,iqp-parity,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,8baeda742d4b3e683c51229f2adc5bc8d24a9e5447e659ee7f69c7d8b79bf64b,29,339,0.3458135420223698,0.5432428109298812,1.0,-0.0,0.5432428109298812,0.8967042453854203,0.0005271773574225362,0.5427156335724587,0.12909000640207519,0.3807964790621687,0.12909000640207519,0.0947524235186755,0.5590113481927758,0.0947524235186755,0.05214458712748981,0.7690942054202037,0.05214458712748981
12,0.1,112,3.0,128,200,600,matched,iqp-mse,11008,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,8baeda742d4b3e683c51229f2adc5bc8d24a9e5447e659ee7f69c7d8b79bf64b,29,339,0.26979133300483227,0.5189760656810896,1.0,-0.0,0.5189760656810896,0.8890025132004048,0.0016185599796915938,0.517357505701398,0.12559354625649283,0.3704824373347871,0.12559354625649283,0.09300019793395835,0.5486737341236481,0.09300019793395835,0.051527276009923295,0.7599893216802847,0.051527276009923295
12,0.1,112,3.0,256,200,600,matched,iqp-parity,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,416dafa52d0a7e4e2266fd2cc04d235714d31a46479fe311bb07f07cb418aad5,40,339,0.34402916592080146,0.8046117158352589,1.0,-0.0,0.8046117158352589,0.8975398871722882,0.0004427681344589436,0.8041689477007999,0.09646080316885113,0.2845451420910063,0.09646080316885113,0.07398278196048065,0.436476589737349,0.07398278196048065,0.04410937322441836,0.6505807260238696,0.04410937322441836
12,0.1,112,3.0,256,200,600,matched,iqp-mse,11904,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,416dafa52d0a7e4e2266fd2cc04d235714d31a46479fe311bb07f07cb418aad5,40,339,0.26843833294697106,0.5386627684913992,1.0,-0.0,0.5386627684913992,0.8793305754893629,0.0037180661543942187,0.5349447023370049,0.12732491014903768,0.3755897054543884,0.12732491014903768,0.09356258424993522,0.5519916474922432,0.09356258424993522,0.0514871832508945,0.7593979830515413,0.0514871832508945
12,0.1,112,3.0,512,200,600,matched,iqp-parity,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,b71d6aa4d5b2aaf6555b176fac8c8cbaba223abbf548df8176da3ba5e7517c03,58,339,0.3541104589821771,0.6144279407536387,0.9999999999999999,1.1102230246251565e-16,0.6144279407536386,0.9049708266473139,1.2698435981182586e-05,0.6144152423176575,0.12033948369514093,0.35498372771428,0.12033948369514096,0.08849316457822087,0.5220835668331615,0.08849316457822087,0.04932948914933447,0.7275735862733698,0.04932948914933447
12,0.1,112,3.0,512,200,600,matched,iqp-mse,13696,119,334,84366733a574a8cc2b103d5cdcefb35647fbe7a0b9412d14028cd8b0e6d2eeec,b71d6aa4d5b2aaf6555b176fac8c8cbaba223abbf548df8176da3ba5e7517c03,58,339,0.2692669159732759,0.6222340264484416,0.9999999999999999,1.1102230246251565e-16,0.6222340264484415,0.8766345581858683,0.004434277536752851,0.6177997489116888,0.12368349670598583,0.3648480728790143,0.12368349670598586,0.09111028402356822,0.537523799549075,0.09111028402356822,0.05044632699774965,0.7440461209107618,0.05044632699774965
