architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,expected-parity,0.1,1027,dense_expected-parity_lr0.1,1.2411623819342115,6.92606762392119,0.23868498391976234,0.07136681019200894,66,0.3690701249288395,ef18067c940476be8b64d6f8b33db4af03c12a08b4285aa2cb44b20112d848d3,f6ab5873d9831be1917ce9fd78e93d2402c1497c2f9d46c4fdac4cb2e43ce350
dense,expected-parity,0.1,1028,dense_expected-parity_lr0.1,1.4870305971763538,7.035329421139133,0.3096008541591311,0.08978424770614801,66,0.36495225003454834,ea8048e5ab7ca0e4ea3a06f42a6ba49cabe017ae5c5bfd18fe2840fb87b7680b,99e3665a2b99892dfdf7af4379d12fc834deac57924cf6cc66d6a593da4e0af6
dense,expected-parity,0.1,1029,dense_expected-parity_lr0.1,0.35390748362493485,5.98101049376198,0.4160976616684207,0.12358100551552095,66,0.38054554199334234,5d2a92e7b41903c486f3e70fc6f7444cf43eac028db595193d8f512b008c572f,740d1c43375db69a9a84a4b67e4bc757a5c591f12d427013ea503b57a19b6a62
dense,expected-parity,0.1,1030,dense_expected-parity_lr0.1,0.30592956248896336,6.0218586587144545,0.43402867412598406,0.13194471693429916,66,0.3803058339981362,a2a5bfdb02c1d45d1699917cbb0ed76a474225aca8111cae39f9e6381292aaa6,3e058bc3464bf9a52b4fa9dacec751ac34d6f7f290ad2de38b2a62b2ac11cd1e
dense,expected-parity,0.1,1031,dense_expected-parity_lr0.1,1.4135395450960704,7.07257950102732,0.2681566190672586,0.07803357614857225,66,0.38045320799574256,3c51e32359df2bf54da0ae7ff1a933e2c13b245e018bc2fbcb3d0e270e8c4ec8,a589e80fae5b7e6199bd6b4d2a3a1ca4f7e3a28d33c559a64a1eb520d756da66
dense,expected-parity,0.1,1032,dense_expected-parity_lr0.1,0.3975057654740468,6.074664104947244,0.41880396461242025,0.12438477748988883,66,0.38948466710280627,35ca9094eb50ae6b67469a0f389ca752dfe6e3d6e4cfbe7f1ba666236771ef5e,160efb7f363a5ae9449684506da6ed9770f6bac9db84449ac6276319dc3e9f41
dense,expected-parity,0.1,1033,dense_expected-parity_lr0.1,0.31981896218214856,5.9919293932308175,0.46806288663055606,0.1404188659891668,66,0.3677984579699114,eb781c65f8f2f4f7ad912b767c1c3859a32f5c9829af36471dc7ddc06ba2128e,f14039913244c485893e2ca2f45e74de91e3783b2515d5d7d700c6d8fffa944e
dense,expected-parity,0.1,1034,dense_expected-parity_lr0.1,0.39775345726214417,6.058392095126045,0.4200515156153922,0.12559540316900228,66,0.3605992499506101,44fe9d3bfafa880ef02fdb7f827075fe4108008052035fcfbdb6a6bf6b7d1191,d762b3604d9144efaf8941e0ba3ef8a800e5e0a9571ccb519fa830860fbb88ee
dense,expected-parity,0.1,1035,dense_expected-parity_lr0.1,0.48076302113489383,6.129913466896745,0.4568482886305471,0.1320291554142281,66,0.3622607500292361,8b2f889f1134f60faeea65d429c835d1ff84f83ae7b2b7b169f17c0143374ee7,8773e0724f4b5943ecffd6dcc92efb8217fcacf6b62ca446f81800c23cfc92b3
dense,expected-parity,0.1,1036,dense_expected-parity_lr0.1,0.4524572326519119,6.112058450794209,0.4198401555913182,0.1242726860550302,66,0.353401834028773,77a0f9043d3e75493ba304dc79e70c601687f7ce3aa9b8ce3f5f24132e01540b,35f8d743f09a736d0c9222bd882353e7f451d12287b3f60cb72e7d69fdedeacd
