n,beta,seed,sigma,k,m,steps,protocol,model,init_seed,sample_seed,mask_seed,samples_sha256,masks_sha256,unique_masks,elite_size,elapsed_seconds,kl,support_mass,support_kl,conditional_kl,unseen_mass,region_mass_kl,within_region_kl,coverage_1000,recovery_1000,conditional_coverage_1000,coverage_2000,recovery_2000,conditional_coverage_2000,coverage_5000,recovery_5000,conditional_coverage_5000
12,0.6,113,1.0,512,200,600,matched,iqp-mse,13697,120,335,9706f75bc633bfa550fa14b97def97141576ab758fc1fc8b114ea7f890b2384a,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,296,301,0.3606797910761088,0.5482082523963036,1.0,-0.0,0.5482082523963036,0.7317983716216936,0.0010024831865320244,0.5472057692097715,0.15025908116828038,0.4991996052102338,0.15025908116828038,0.09965410857978475,0.6621535453806295,0.09965410857978475,0.04969354818092393,0.825474222274484,0.04969354818092393
12,0.6,113,1.0,512,200,600,matched,ising-parity,30114,120,335,9706f75bc633bfa550fa14b97def97141576ab758fc1fc8b114ea7f890b2384a,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,296,301,0.3819742080522701,0.9703961796565957,0.500829513843963,0.6914895275382578,0.278906652118338,0.37255969497419106,0.00015224012234850773,0.2787544119959893,0.10689271906653212,0.35512531251339574,0.16279380385845874,0.08145733475035673,0.5412447491718054,0.11003777125899261,0.04728912154707923,0.7855335805162663,0.05492623609327818
12,0.6,113,1.0,512,200,600,matched,ising-nll,30117,120,335,9706f75bc633bfa550fa14b97def97141576ab758fc1fc8b114ea7f890b2384a,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,296,301,0.18131770903710276,1.0718427582365844,0.5001309855151864,0.6928852438379911,0.37895751439859326,0.36487134907341134,0.0012399717628665471,0.3777175426357264,0.11060799886014498,0.36746843475131225,0.1671394528335567,0.08356999312366675,0.5552823463366562,0.11127211771906355,0.0475159049488908,0.7893007466593155,0.054348191974207566
12,0.6,113,1.0,512,200,600,matched,transformer,35614,120,335,9706f75bc633bfa550fa14b97def97141576ab758fc1fc8b114ea7f890b2384a,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,296,301,4.289497875026427,1.214396487235151,0.5536323356629249,0.591254466588717,0.6231420206464339,0.31542225914943883,0.07165677123563108,0.5514852494108028,0.08907436164022507,0.2959281117615451,0.1319424918650791,0.07002287243803249,0.4652682554022092,0.09409728501883359,0.04262844304072719,0.7081136717728769,0.05011422676325156
12,0.6,113,1.0,512,200,600,matched,maxent,36114,120,335,9706f75bc633bfa550fa14b97def97141576ab758fc1fc8b114ea7f890b2384a,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,296,301,0.16824475000612438,1.990869890435877,0.5297422840142508,0.6353646472739224,1.3555052431619545,0.24540930731618427,0.17216890527489973,1.183336337887055,0.06771559126250298,0.22496874173589032,0.10113947681166467,0.052217160964177736,0.34695788016064943,0.07091628497998806,0.031637118552308434,0.5255335307692431,0.038588101017775954
12,0.6,114,1.0,512,200,600,matched,iqp-parity,13698,121,336,7a2e48fd6f1648da6a932786ccb09f8a9ca1547508d2ad8a8ea47c9d8ff201fe,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,0.6625897920457646,0.4123339573945046,1.0,-0.0,0.4123339573945046,0.7837322324504207,0.007109703431892898,0.4052242539626119,0.15131175693875418,0.5129212099618785,0.15131175693875418,0.1024698043825355,0.6947105381866814,0.1024698043825355,0.051271487734047654,0.8690082666787737,0.051271487734047654
12,0.6,114,1.0,512,200,600,matched,iqp-mse,13698,121,336,7a2e48fd6f1648da6a932786ccb09f8a9ca1547508d2ad8a8ea47c9d8ff201fe,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,0.4151009999914095,0.46094010134356167,1.0,-0.0,0.46094010134356167,0.7480845323636649,0.000567404813982356,0.4603726965295794,0.1532244284017626,0.5194048420398732,0.1532244284017626,0.10204971351956607,0.691862464539431,0.10204971351956607,0.05078100415753063,0.8606949857208581,0.05078100415753063
12,0.6,114,1.0,512,200,600,matched,ising-parity,30115,121,336,7a2e48fd6f1648da6a932786ccb09f8a9ca1547508d2ad8a8ea47c9d8ff201fe,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,0.33026366704143584,1.0080795400037181,0.5001344918700759,0.692878232989434,0.31520130701428417,0.37986471357355917,0.001829259416565407,0.31337204759771886,0.10544358440353932,0.3574358793340316,0.16100701852286517,0.0805045305226449,0.5457934272721688,0.10853289681490404,0.046522712095812206,0.788520543996817,0.05358528625385122
12,0.6,114,1.0,512,200,600,matched,ising-nll,30118,121,336,7a2e48fd6f1648da6a932786ccb09f8a9ca1547508d2ad8a8ea47c9d8ff201fe,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,0.14437629200983793,0.9928291325467165,0.50009991372653,0.6929473730697315,0.2998817594769849,0.36772544449535227,9.609052365169976e-06,0.2998721504246197,0.10821490266031893,0.3668301785095557,0.16483574425790115,0.08241575507819209,0.558750881886048,0.11065783993705725,0.04737877017518666,0.8030300029692654,0.05447357031980248
12,0.6,114,1.0,512,200,600,matched,transformer,35615,121,336,7a2e48fd6f1648da6a932786ccb09f8a9ca1547508d2ad8a8ea47c9d8ff201fe,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,4.790255791042,1.0856991710060988,0.530165341320044,0.6345663563320557,0.4511328146740431,0.33590857407379876,0.022493198283734903,0.42863961639030823,0.0905965378563682,0.3071069079876888,0.136640751315411,0.07060688079390329,0.47869071724680196,0.09531052693293889,0.04210530386221942,0.7136492180037189,0.04925458036175925
12,0.6,114,1.0,512,200,600,matched,maxent,36115,121,336,7a2e48fd6f1648da6a932786ccb09f8a9ca1547508d2ad8a8ea47c9d8ff201fe,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,269,295,0.29815541696734726,1.5721276939975803,0.5140467665379533,0.6654410321835004,0.90668666181408,0.29420812969863447,0.05584187931039494,0.8508447825036853,0.06897507490435063,0.2338138132350869,0.10578174171220119,0.05373209824638945,0.36428541183992846,0.07512255271347557,0.0333229785517275,0.5647962466394492,0.04143473439313371
12,0.6,115,1.0,512,200,600,matched,iqp-parity,13699,122,337,29fbf6ad44d3fa8608af8d77e8610c8fb8510656c321fc18d658623b943578dc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,279,295,0.6357028749771416,0.4448136897228312,1.0,-0.0,0.4448136897228312,0.708222655375621,0.00181354004223188,0.4430001496805994,0.1449743162524661,0.49143836017785114,0.1449743162524661,0.09685447108290475,0.6566404819179983,0.09685447108290475,0.04901859520445408,0.83082364753312,0.04901859520445408
12,0.6,115,1.0,512,200,600,matched,iqp-mse,13699,122,337,29fbf6ad44d3fa8608af8d77e8610c8fb8510656c321fc18d658623b943578dc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,279,295,0.47483016597107053,0.45841028046497345,1.0,-0.0,0.45841028046497345,0.6982017785005152,0.003355402513546338,0.45505487795142724,0.15211460769610707,0.5156427379529054,0.15211460769610707,0.10222039122911379,0.6930196015533138,0.10222039122911379,0.05145899315467458,0.8721863246555014,0.05145899315467458
12,0.6,115,1.0,512,200,600,matched,ising-parity,30116,122,337,29fbf6ad44d3fa8608af8d77e8610c8fb8510656c321fc18d658623b943578dc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,279,295,0.34395658306311816,0.9284758953934633,0.500229091658674,0.692689102176522,0.2357867932169413,0.3631144028720403,0.0002256842366433441,0.23556110898029772,0.10297955243637014,0.3490832285978649,0.15847656151791795,0.07924818660798105,0.537275841410041,0.1084949744162501,0.04674166523135233,0.7922316140907174,0.05440798599676189
12,0.6,115,1.0,512,200,600,matched,ising-nll,30119,122,337,29fbf6ad44d3fa8608af8d77e8610c8fb8510656c321fc18d658623b943578dc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,279,295,0.1586247079540044,1.0514336901977992,0.4998586961180395,0.6934298282649657,0.3580038619328335,0.34340839754636365,0.005600733824304441,0.35240312810852903,0.09830122010930614,0.33322447494680046,0.15057404853920436,0.07526649138456336,0.5102812975224634,0.10312592078839401,0.04452437739015404,0.754650464239899,0.05260481451066402
12,0.6,115,1.0,512,200,600,matched,transformer,35616,122,337,29fbf6ad44d3fa8608af8d77e8610c8fb8510656c321fc18d658623b943578dc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,279,295,5.678525625029579,1.0463121547675274,0.5340822158515317,0.6272054896041299,0.41910666516339745,0.31525041492669614,0.04592445867117556,0.3731822064922217,0.09042651233902083,0.3065305503017655,0.13583563913066307,0.07053239962496305,0.478185760169241,0.09602840022255282,0.04284813944891449,0.7262396516765168,0.05070782199373041
12,0.6,115,1.0,512,200,600,matched,maxent,36116,122,337,29fbf6ad44d3fa8608af8d77e8610c8fb8510656c321fc18d658623b943578dc,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,279,295,0.4921945830574259,1.7235168531597147,0.5263506200568849,0.6417877102539878,1.081729142905727,0.25842459954923175,0.1239311215912593,0.9577980213144676,0.06859903457342675,0.23253910024890423,0.10328553989640667,0.05316931926426111,0.36046996111363466,0.07327094559887723,0.03278257820861625,0.5556369187901059,0.04037249743305297
12,0.6,116,1.0,512,200,600,matched,iqp-parity,13700,123,338,fe2340b2eefb80161a75e3ba876dd0d4d05aa1895f6480abb4f4956fa52f1d22,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,273,291,0.6863027920480818,0.4974993636914184,1.0,-0.0,0.4974993636914184,0.7666393105840832,0.0008341917842642037,0.49666517190715415,0.1476646167822497,0.5074385456434698,0.1476646167822497,0.0988408322821464,0.6793184349288413,0.0988408322821464,0.0494436318440457,0.849546938901129,0.0494436318440457
12,0.6,116,1.0,512,200,600,matched,iqp-mse,13700,123,338,fe2340b2eefb80161a75e3ba876dd0d4d05aa1895f6480abb4f4956fa52f1d22,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,273,291,0.4914470830699429,0.47065463314287953,1.0,-0.0,0.47065463314287953,0.7227236086947195,0.001787890384871156,0.46886674275800844,0.1487270812760641,0.5110896263782272,0.1487270812760641,0.09850641768949539,0.6770200528487655,0.09850641768949539,0.0488074973908939,0.8386167936579708,0.0488074973908939
12,0.6,116,1.0,512,200,600,matched,ising-parity,30117,123,338,fe2340b2eefb80161a75e3ba876dd0d4d05aa1895f6480abb4f4956fa52f1d22,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,273,291,0.39244808396324515,0.9560377737171509,0.5001209917179699,0.6929052263972749,0.263132547319876,0.3698770616109075,0.0002433345783840815,0.26288921274149185,0.10840594961971388,0.37252903649386215,0.16272595551511052,0.08136277643032121,0.5591943397272935,0.10859871041341411,0.046469804725783354,0.7984502530203326,0.053439170011632765
12,0.6,116,1.0,512,200,600,matched,ising-nll,30120,123,338,fe2340b2eefb80161a75e3ba876dd0d4d05aa1895f6480abb4f4956fa52f1d22,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,273,291,0.16759270802140236,1.0114204110687364,0.5001271333753954,0.6928929461294663,0.3185274649392701,0.36352420860238327,0.001281028150777016,0.31724643678849307,0.10270390415292707,0.3529343785323954,0.15556063077377022,0.07778082567534185,0.5345761214800127,0.10472993246186063,0.04495824004868077,0.7724783513519033,0.05228541948212814
12,0.6,116,1.0,512,200,600,matched,transformer,35617,123,338,fe2340b2eefb80161a75e3ba876dd0d4d05aa1895f6480abb4f4956fa52f1d22,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,273,291,5.930937250028364,1.2259650823666535,0.5367623992698659,0.6221997418475549,0.6037653405190986,0.28306854529852177,0.10414919158695729,0.49961614893214124,0.08160362782322782,0.2804248378805079,0.12057955030667654,0.06268633235317321,0.4308338993345238,0.08403540550365006,0.03743509097712711,0.6432146216001222,0.04435955327559473
12,0.6,116,1.0,512,200,600,matched,maxent,36117,123,338,fe2340b2eefb80161a75e3ba876dd0d4d05aa1895f6480abb4f4956fa52f1d22,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,273,291,0.15177541610319167,1.6084435872823897,0.5131204604837192,0.6672446456185354,0.9411989416638543,0.27449216335002724,0.09750817963013578,0.8436907620337185,0.07270898911050482,0.24985906910826397,0.10921917236977731,0.05536957799246697,0.38054692778327814,0.07569323383100528,0.03329692179112861,0.5721120582668145,0.040819746806990895
12,0.6,117,1.0,512,200,600,matched,iqp-parity,13701,124,339,6d55c4217e5ea87b6f49c285413f08028202fa27ca5ef5d5e0a36fc8a770078b,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,266,290,0.8199694589711726,0.48803269292191687,1.0,-0.0,0.48803269292191687,0.654514157470714,0.009901957537916603,0.4781307353840003,0.14019305321338713,0.4834243214254728,0.14019305321338713,0.09492237508347691,0.65463706954122,0.09492237508347691,0.048513628677561704,0.8364418737510638,0.048513628677561704
12,0.6,117,1.0,512,200,600,matched,iqp-mse,13701,124,339,6d55c4217e5ea87b6f49c285413f08028202fa27ca5ef5d5e0a36fc8a770078b,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,266,290,0.48108729103114456,0.6769708802909329,1.0,-0.0,0.6769708802909329,0.6704026764307767,0.005794133014768048,0.671176747276165,0.12250316900634833,0.42242472071154596,0.12250316900634833,0.08359414626739455,0.5765113535682382,0.08359414626739455,0.04433968551412853,0.7644773364504919,0.04433968551412853
12,0.6,117,1.0,512,200,600,matched,ising-parity,30118,124,339,6d55c4217e5ea87b6f49c285413f08028202fa27ca5ef5d5e0a36fc8a770078b,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,266,290,0.3440856250235811,1.0320445724427927,0.5003130984187144,0.6925211797019459,0.33952339274084675,0.33899207423933275,0.004285832164038619,0.33523756057680826,0.09919652332244192,0.34205697697393767,0.1512431834246536,0.07563703047212343,0.521634692911196,0.10237639847552252,0.04399201486136933,0.7584830148511954,0.05123066944923776
12,0.6,117,1.0,512,200,600,matched,ising-nll,30121,124,339,6d55c4217e5ea87b6f49c285413f08028202fa27ca5ef5d5e0a36fc8a770078b,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,266,290,0.15196570800617337,1.169363180355578,0.5005257955858378,0.6920961419229394,0.4772670384326385,0.3283728321928012,0.009458302916586683,0.4678087355160518,0.09594467954701977,0.33084372257593025,0.14562202443074715,0.07284153651572112,0.5023554242463525,0.09818011261918588,0.04220651730570494,0.727698574236292,0.049517730849311624
12,0.6,117,1.0,512,200,600,matched,transformer,35618,124,339,6d55c4217e5ea87b6f49c285413f08028202fa27ca5ef5d5e0a36fc8a770078b,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,266,290,5.903824666980654,1.152595299297078,0.5539799226390454,0.5906268336153089,0.5619684656817692,0.2801189599249577,0.0955568916964287,0.46641157398534056,0.07865389402550627,0.27122032422588366,0.11604263133414361,0.061594197662345904,0.4247875700851442,0.08298645581666438,0.037796534783311596,0.6516643928157172,0.0451072246899268
12,0.6,117,1.0,512,200,600,matched,maxent,36118,124,339,6d55c4217e5ea87b6f49c285413f08028202fa27ca5ef5d5e0a36fc8a770078b,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,266,290,0.28525904193520546,2.266905667544738,0.5305560144321549,0.6338297385055973,1.6330759290391408,0.23166318013382073,0.16469455200579636,1.4683813770333445,0.06085032139246229,0.20982869445676652,0.08977664039558912,0.046360391791276746,0.31972683993983964,0.0628848163171157,0.028165853222456575,0.485618159007872,0.03470702806032174
12,0.6,118,1.0,512,200,600,matched,iqp-parity,13702,125,340,1d16f86b48d9024e139544f88a63b2fffc9129cde732fd5fe00fe1ed26e8a384,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,258,286,0.8169010829878971,0.5151543408603855,1.0,-0.0,0.5151543408603855,0.7644959423921143,0.004966545066545577,0.5101877957938399,0.14552638102510917,0.5088335000877943,0.14552638102510917,0.09795537222790258,0.6850026029923257,0.09795537222790258,0.0488348006872853,0.8537552567707221,0.0488348006872853
12,0.6,118,1.0,512,200,600,matched,iqp-mse,13702,125,340,1d16f86b48d9024e139544f88a63b2fffc9129cde732fd5fe00fe1ed26e8a384,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,258,286,0.7536206670338288,0.6060074383556098,1.0,-0.0,0.6060074383556098,0.7483379121877948,0.0018872254671837875,0.6041202128884261,0.12933612692306576,0.45222422001071944,0.12933612692306576,0.08738927615428568,0.611113819260739,0.08738927615428568,0.04513862327276614,0.7891367705029045,0.04513862327276614
12,0.6,118,1.0,512,200,600,matched,ising-parity,30119,125,340,1d16f86b48d9024e139544f88a63b2fffc9129cde732fd5fe00fe1ed26e8a384,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,258,286,0.5799811669858173,0.9096946950212095,0.5000176920444457,0.6931117970970561,0.21658289792415342,0.37496136559175364,0.0021172579658524267,0.21446563995830087,0.10265705809229841,0.35894076256048396,0.15912998686272142,0.07955602401106662,0.5563358322452212,0.1080656765109609,0.04629274098533208,0.8093136535897216,0.05286141908550135
12,0.6,118,1.0,512,200,600,matched,ising-nll,30122,125,340,1d16f86b48d9024e139544f88a63b2fffc9129cde732fd5fe00fe1ed26e8a384,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,258,286,0.21361662494018674,0.9638275858416702,0.5000230161247854,0.693101149369826,0.27072643647184413,0.36570925896304485,0.0002530939025730504,0.2704733425692708,0.10227910072586378,0.357619233307216,0.1564631475006648,0.07822337688667255,0.5470166215851228,0.10551949122352147,0.045236373759328784,0.7908456950931606,0.052158247075683575
12,0.6,118,1.0,512,200,600,matched,transformer,35619,125,340,1d16f86b48d9024e139544f88a63b2fffc9129cde732fd5fe00fe1ed26e8a384,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,258,286,5.828101332997903,1.082935077573297,0.5313490099273172,0.6323362044806536,0.45059887309264346,0.3361579559332764,0.017648729412064496,0.4329501436805788,0.09360904900982833,0.3273043671672319,0.13624889697552578,0.07026800194128094,0.4913846289600066,0.09217292409196243,0.040434655311258845,0.7068995683786512,0.04697520875101986
12,0.6,118,1.0,512,200,600,matched,maxent,36119,125,340,1d16f86b48d9024e139544f88a63b2fffc9129cde732fd5fe00fe1ed26e8a384,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,258,286,0.3553195840213448,1.6618514420281851,0.5067674094157029,0.679703139201761,0.9821483028264242,0.2725741971119082,0.07077587124844176,0.9113724315779823,0.06693105788014242,0.23402467790259587,0.10304619597160353,0.05191012741835789,0.36300788404446077,0.0727303552539271,0.032044121589449755,0.5602119158994712,0.04005136329436904
12,0.6,119,1.0,512,200,600,matched,iqp-parity,13703,126,341,23928b944b127821490ddb3eb34423993443e03df78f5ac9073dc47e77892713,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,271,297,0.7406176249496639,0.5297345058241474,1.0,-0.0,0.5297345058241474,0.7654319580904869,0.0007564282167146739,0.5289780776074325,0.1494799938421813,0.503299642566267,0.1494799938421813,0.1000536525875973,0.6737619702868505,0.1000536525875973,0.04951410712714453,0.8335708270563053,0.04951410712714453
12,0.6,119,1.0,512,200,600,matched,iqp-mse,13703,126,341,23928b944b127821490ddb3eb34423993443e03df78f5ac9073dc47e77892713,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,271,297,0.5836824590805918,0.5486791147517938,1.0,-0.0,0.5486791147517938,0.7728880318802906,0.0016112425421999227,0.5470678722095939,0.14321289018452907,0.4821982834495928,0.14321289018452907,0.09585836218260328,0.645510856448507,0.09585836218260328,0.048254503761058505,0.812365383182803,0.048254503761058505
12,0.6,119,1.0,512,200,600,matched,ising-parity,30120,126,341,23928b944b127821490ddb3eb34423993443e03df78f5ac9073dc47e77892713,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,271,297,0.38804599991999567,1.0136107418152058,0.5001969603701428,0.6927533373860651,0.3208574044291407,0.3728587474399009,3.0471548758630347e-05,0.3208269328803821,0.10603104846487517,0.3570068971881319,0.1593358793845211,0.07967410877074262,0.5365259849881658,0.10692465250231345,0.04593006119226443,0.7732333534051251,0.05363144362390042
12,0.6,119,1.0,512,200,600,matched,ising-nll,30123,126,341,23928b944b127821490ddb3eb34423993443e03df78f5ac9073dc47e77892713,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,271,297,0.17389608302619308,0.9868441041676969,0.5001934825525695,0.6927602903064933,0.2940838138612035,0.37815441843972464,0.00013947353673693895,0.2939443403244665,0.11035328830805988,0.3715598932931309,0.1672955353368601,0.08365367703633945,0.5633244244871344,0.1120112705281841,0.047918281391642316,0.8067050739333723,0.054871987114794296
12,0.6,119,1.0,512,200,600,matched,transformer,35620,126,341,23928b944b127821490ddb3eb34423993443e03df78f5ac9073dc47e77892713,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,271,297,5.7092874579830095,1.2972870764944529,0.5194352182766381,0.6550131763597804,0.6422739001346724,0.34181279039833967,0.019274135276323004,0.6229997648583493,0.09036866029040004,0.3042715834693604,0.13786149894505786,0.07040138101368676,0.47408337382954047,0.09513335587203252,0.04148159685735155,0.6983433814368948,0.04778785179947252
12,0.6,119,1.0,512,200,600,matched,maxent,36120,126,341,23928b944b127821490ddb3eb34423993443e03df78f5ac9073dc47e77892713,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,271,297,0.32562758307904005,1.7301046345044084,0.5127391462606735,0.6679880499559318,1.0621165845484768,0.2788834184082325,0.08957536261943694,0.9725412219290397,0.07332619205908009,0.2468895355524582,0.11153992553802525,0.0565418306344067,0.380753068245163,0.07754424109022795,0.03403489412058869,0.5729780154981261,0.041343968055649674
12,0.6,120,1.0,512,200,600,matched,iqp-parity,13704,127,342,8cd940fe3a77ef6c9b9dd220bd59097376228072c6df837dce8d869641ae5f81,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,283,297,0.7129113340051845,0.5139391090391225,1.0,-0.0,0.5139391090391225,0.7725426290470347,0.004081593996683688,0.5098575150424388,0.13817139788038676,0.4652235618868241,0.13817139788038676,0.09500326733196304,0.6397526419660811,0.09500326733196304,0.048797403855676866,0.8215051154154355,0.048797403855676866
12,0.6,120,1.0,512,200,600,matched,iqp-mse,13704,127,342,8cd940fe3a77ef6c9b9dd220bd59097376228072c6df837dce8d869641ae5f81,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,283,297,0.49235941702499986,0.5213417129629718,1.0,-0.0,0.5213417129629718,0.7398659026400958,9.019659417585941e-05,0.521251516368796,0.14894709472555093,0.5015053694462994,0.14894709472555093,0.10022261219160382,0.6748997453980055,0.10022261219160382,0.049783139858185346,0.8380999976125479,0.049783139858185346
12,0.6,120,1.0,512,200,600,matched,ising-parity,30121,127,342,8cd940fe3a77ef6c9b9dd220bd59097376228072c6df837dce8d869641ae5f81,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,283,297,0.40132883400656283,0.9020979513717794,0.500082776148029,0.6929816419661564,0.20911630940562298,0.37977893635104343,0.0017354492573397398,0.20738086014828302,0.10960862204703076,0.36905259948495206,0.1682193210137115,0.08410618183041928,0.5663715948176382,0.11371775858266761,0.048718253054337995,0.8201726103423904,0.05577261174153441
12,0.6,120,1.0,512,200,600,matched,ising-nll,30124,127,342,8cd940fe3a77ef6c9b9dd220bd59097376228072c6df837dce8d869641ae5f81,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,283,297,0.16156466596294194,1.0533158726876226,0.5002284780502515,0.6926903288320866,0.360625543855536,0.3716541713038049,0.0002109390515008993,0.36041460480403487,0.10417291400536534,0.3507505522066173,0.15945811427215126,0.07973837100325894,0.536958727294673,0.10819467029642262,0.046486967596926526,0.7826088821031402,0.05390755096166977
12,0.6,120,1.0,512,200,600,matched,transformer,35621,127,342,8cd940fe3a77ef6c9b9dd220bd59097376228072c6df837dce8d869641ae5f81,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,283,297,9.432373250019737,0.9670547869619268,0.541852326456369,0.6127617750791756,0.3542930118827512,0.32047394634609727,0.044327370484057035,0.30996564139869404,0.10250939665197845,0.3451494836766951,0.15100424100081777,0.07888120070680077,0.5311865367461331,0.10404101948441025,0.045955469553630876,0.7736611035964794,0.05251907156432439
12,0.6,120,1.0,512,200,600,matched,maxent,36121,127,342,8cd940fe3a77ef6c9b9dd220bd59097376228072c6df837dce8d869641ae5f81,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,283,297,0.7732199170859531,1.9217699359743325,0.510588859513627,0.6721905928349743,1.2495793431393583,0.25480309833422543,0.11476861392102258,1.1348107292183354,0.0677401478824257,0.22808130600143334,0.10224693772535166,0.05169956517523542,0.34814522003525533,0.07091142680632086,0.03114559295521281,0.5243365817375895,0.03840231643864376
12,0.7,111,1.0,512,200,600,matched,iqp-parity,13695,118,333,b3760623ff7470de3045062bc4ff6e62b30c4961a4483a0ca037080de8508265,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,273,292,1.1397529999958351,0.46426496605302536,1.0000000000000002,-2.2204460492503128e-16,0.4642649660530256,0.6454040327442017,1.76463663372514e-07,0.4642647895893621,0.1360215945692845,0.46582737866193324,0.13602159456928448,0.0924116845092247,0.6329567432138679,0.0924116845092247,0.04790682093965452,0.8203222763639472,0.04790682093965452
12,0.7,111,1.0,512,200,600,matched,iqp-mse,13695,118,333,b3760623ff7470de3045062bc4ff6e62b30c4961a4483a0ca037080de8508265,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,273,292,1.0053016670281067,0.48850545320740585,0.9999999999999999,1.1102230246251565e-16,0.48850545320740574,0.6703330087479074,0.0014207120344936937,0.487084741172912,0.13799984427099604,0.4726022064075207,0.13799984427099604,0.09287294484584376,0.636116060587971,0.0928729448458438,0.047150677662881724,0.807374617515098,0.047150677662881724
12,0.7,111,1.0,512,200,600,matched,ising-parity,30112,118,333,b3760623ff7470de3045062bc4ff6e62b30c4961a4483a0ca037080de8508265,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,273,292,0.4699425830040127,0.9441086251470299,0.5009099416772564,0.6913289511867464,0.25277967396028345,0.33184847405599344,0.0006693438157077437,0.2521103301445755,0.10209239349670866,0.3496314845777694,0.15537514243520228,0.07775273204929628,0.5325529592417554,0.1056393782546307,0.045506548758145075,0.7792217253107034,0.053124752524939596
