architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,mse,0.05,2028,dense_mse_lr0.05,0.3377945248040848,5.967278723781533,0.44612581451509875,0.13517612179807492,66,0.2720130840316415,824d3272ff38bd8f1b93d224ff73ceec80f103903b6a961fb59680b29cfbecf8,3ae656dbf001031b5015d529bd319fee7ab3b193d8a1075f94568b1c3078e028
dense,mse,0.05,2029,dense_mse_lr0.05,0.5048979321229912,6.174330432607074,0.38828900171866126,0.11687498951731705,66,0.29533850005827844,bfa05b6a45ba038e032fd8b82940603fc275f5422af95366d2eb76632380e287,b0f362eef62fd88622dd8e25a1aea4c6d1dfdbaeaa94a5fed3c05bff95871d4f
dense,mse,0.05,2030,dense_mse_lr0.05,0.45760505036923593,6.053792122475254,0.39393876127455846,0.11936344466619121,66,0.2805081669939682,5a3255ff8659778a72460693a483427295050ab297bd2983ce280eb927c04cb3,1e65bf4449f7eb96f193f2145789cfebd267095f9ff7c498d25e5edfec0bdeed
dense,mse,0.05,2031,dense_mse_lr0.05,0.5348922236561829,6.150078665759892,0.36720885071896614,0.10869381981281398,66,0.2823366249212995,34c3ea6431398746e308cfb8d13500cadd926616342796884fc9cd9067dab5a1,1c0293d767cb612b6c1a50119f5018d68d0b3d1ca79e38845921f6e54833d274
dense,mse,0.05,2032,dense_mse_lr0.05,1.4247847151215325,7.042430605664931,0.18304684756470882,0.053998820031589095,66,0.2723902079742402,f7a67946a93f0aadeb1e0da40a23e223edded0161fe4834dadc269eade617932,e1f4d915dec3e46833fb7761a015a78dbf7ec0e9494cba0858f339cd100a6ffa
dense,mse,0.05,2033,dense_mse_lr0.05,0.3560528002381286,5.886309434182633,0.4452182870159746,0.12555155693850484,66,0.26283195801079273,9992c4e1e4a61af7377423dadc6a40ac926bdcbfafa6e4f1156d8d4a7fa83f10,2394fd6c3d7a21a6bebd9d4c18c0eeaace2cc5d723e171179034ec319c9ce8a6
dense,mse,0.05,2034,dense_mse_lr0.05,0.4262836051329222,6.12714829120025,0.38597830265496774,0.11270566437525058,66,0.2647300000535324,ee50d55f2b1e7c7d5b2cac15f7c58d9cda3285e55861e99a7870dd7d3410ca13,a9d0cdb6e50cb05052478a49edbc6083f849cd3383af1126c7cbf21b217c3b79
dense,mse,0.05,2035,dense_mse_lr0.05,0.39098003664448294,5.987271109824256,0.38052436374431436,0.11758202839699314,66,0.25696562498342246,cfa5f34918479cade6594abf0252583dd316ad7dfd6cb1a1fe0bed62b2e51f8a,7d4b1524c287c681c335573fa4e160530cacb588010b15fd00cba02f202be92b
dense,mse,0.05,2036,dense_mse_lr0.05,0.4594128352931642,6.073930810498762,0.37477993325844633,0.11355831977730924,66,0.26687262509949505,fc74b95529ed48e88c6b28db4aaa6c77eea69c13760a9fe9a58a4a00ae34008b,115849dc4ebddb57ef6df1a310150ccf0eb51dfe15b601201921004d49ea7e3c
dense,mse,0.05,2037,dense_mse_lr0.05,0.4134703893432512,6.143665778432827,0.41332364025366675,0.12399709207610002,66,0.26366191601846367,6303a7b8af4a847ac4c242ed95a6068994ef23de3f03271a80a94b466d015c8e,c1e568db13d9c51d62b6bd8238763797ac91eece26c4567681f103febd108718
