radius,objective,sigma,lr,beta,seed,key,parameters,status,error,kl,validation_nll,recovery_1000,coverage_1000,sample_sha256,validation_sha256,mask_sha256,initial_sha256,seconds,role
2,mse,0.75,0.1,0.9,300071,r2_mse_sigma0.75_lr0.1,24,ok,,0.4059397696734839,5.936253415331948,0.42161500571629446,0.12521965669773946,a7a631ebdc901b6d1afebc5883b03deed2af77787993e7c43d983c2bd7ba4001,7a9ef81ad7224233cc5cb38b965598d9364349ed4072919e19c10e80bacca046,afd9fcf2c73317399ca16983efdfcd84868997fa4de3ba4bf51e3ab8ee2ef96a,266684f892ca5207b978c1ad293b7f9190d22ae2f07486007d1ec8a19d8a9126,0.2910770830931142,r2_mse_matched
2,mse,0.75,0.1,0.9,300072,r2_mse_sigma0.75_lr0.1,24,ok,,0.4007588458026469,6.025008488549211,0.4132110186543329,0.1218972505030282,29476ceb6b9c7bc9a00c948025fe869f227afb88b4f615b258137802f2c3d508,d2f5e742631b619a124a6e2d35a067c5b263572690ea3f3a50c8fe4ba810e605,8977935e02929e7becc78677eb5907cdee0ea75c29229c8f279422d8b8ebd7d8,44cb07954365d2ceb3e4a42245748b57a4855c17e57badb239eda9a80dafd8ee,0.29125725000631064,r2_mse_matched
2,mse,0.75,0.1,0.9,300073,r2_mse_sigma0.75_lr0.1,24,ok,,0.44582253177959696,5.900883749719158,0.36703708472980595,0.10901001416475237,94d96421ca2c1b509b027b228ac8292f226d27321b9fe81c04af907c5f10cfcf,ea343b04223be8eb207fe79b900dad6f48ebc9d78b3bd560a6b589d849c18632,d5f47536a2aa24a3162810e429c26199883fb455220cfd01d9cf541c6006fe40,a1cc2e97a3bfbf628a7c23a1fb5b21dae5e9293e47c415f2405195b04bb449da,0.28957437502685934,r2_mse_matched
2,mse,0.75,0.1,0.9,300074,r2_mse_sigma0.75_lr0.1,24,ok,,0.4111992861635957,6.0725762683033535,0.3948393218035381,0.1192414751846685,f2250eae7e757ccf0386e915268746609495ba31fce4b4abc9a865ab6e47686a,5ac414598748c0d70db4857128449cbde5756407a395d592f1e8f0d8bf4b5c79,b39548803e380e78afae47b293cd57cd498c8c44c3d7328d137cab95dd5630e7,6953c8a24fc7fe3360fa8537602e8359563d6a7a9255e9420d153506ea660c77,0.28502587496768683,r2_mse_matched
2,mse,0.75,0.1,0.9,300075,r2_mse_sigma0.75_lr0.1,24,ok,,0.4626109077300544,6.029439240789909,0.38504812133010946,0.11551443639903285,7dec063783091bc2e04a4042c3c3773b5ade267b870931cdc8039fa0219f28b1,a25c1eb5d376fa0b58834737109ce6926d29c8f0a8076020763734df14b91a56,f1ab4a2923c99b2be8f52513ddb62b5f3115eff7538a77c8b4aa931ffd4eff42,fd1438f5e362a72f66ed69c33e970c27815d637a6ecefdbba322ec449c44f1a1,0.2877835830440745,r2_mse_matched
2,mse,0.75,0.1,0.9,300076,r2_mse_sigma0.75_lr0.1,24,ok,,0.3971464064085713,6.0446887495040205,0.4234715669219232,0.12238328284043581,874f36301d93b1a5bcbfe168684f14c2ae66efa60b0bc3f6963cb38d49893ab2,a30bb8ba2fa3f25d8d30198f6baa7b531b0290bf636c95bff3cdf4e85021d3e3,3df34fbe72a6ec06222f16b3f3945ec50a28d566eed39cc823b976f0e046e934,777da7a479594bc7b6b48f674b3ae536b386e570be3dbe61f6e5f50f417bdaeb,0.2922348330030218,r2_mse_matched
2,mse,0.75,0.1,0.9,300077,r2_mse_sigma0.75_lr0.1,24,ok,,0.4287760506458239,6.051878370253781,0.4171430438486718,0.12681148532999623,ae4b1717c7ab36a8bf739e3c3e609f149fdff4c16f64795219832d1bdbe563af,01468e53e4630aac84262b5039324698644a6a60b78851a2244d2d5ca7d5cb3b,f964cf3c92aea6f7193a2bc545cb2b1cf4563c33fbf91422d7d9fd8a9a1585b6,0a2711d421d1cd353e6bfc0965fff30a9f2e98b4c103548cf6e4945c26c591a0,0.28618120797909796,r2_mse_matched
2,mse,0.75,0.1,0.9,300078,r2_mse_sigma0.75_lr0.1,24,ok,,0.5620428326936169,6.200872818654576,0.3730088307384827,0.11152964039080632,fc507e05a21f23918e50d7f9083a51ab150f87ca134cd0efd7c9b54191cb9adb,7b9ca0f5a4d48af552fac2e70ed042c3545b15fb9af1361947503fc8f8c0cadf,3c26773201de8f53758a523e4e9e117b57f250c73c716c02f557927f92598fe0,f9926a685b5d6a1a2ee17d38cf939beebb412cf8c2d62c866bcd18bd28d29c01,0.2855657080654055,r2_mse_matched
2,mse,0.75,0.1,0.9,300079,r2_mse_sigma0.75_lr0.1,24,ok,,0.39938288318117854,6.1044438116086095,0.4176772471893232,0.12864459213431156,99e3cfde53d3779687e41c4889b2c25c000b0fcd2df380100446ba8715eb8ec8,671c1c32f5796c76ffd63fa2ee7f179f0b0fbb4e4d0a1e393c4129332e01d5a6,05e654b3327a5e26890e9b771b6400e5ba9ab79d9f0b252f9aef0ef0531e2b8e,d88fc2fe1527feea3cae0998513e16e256ceece4d9746b5448169fd587b838b2,0.2834473750554025,r2_mse_matched
2,mse,0.75,0.1,0.9,300080,r2_mse_sigma0.75_lr0.1,24,ok,,0.5419963338463168,6.178070982121273,0.36624765292771394,0.10877555291953103,0e3d960b755d50f9638f138ca006e5501b07ca00e96338156fe514e01912fc98,1cbfac2f19d4c0ebeb40fc9e4eb17765a40b7e9b64b7903e8debdd4f6b207474,238b41c902d3ef9c0bd2ed48a46db2b4b87e8dcf89cbdda9480228c9b1a9f74b,0acad7fd95d75209f7f294103776e8fed2d7d9c37494eed9da059a753b5a292e,0.27615225000772625,r2_mse_matched
2,mse,0.75,0.1,0.9,300081,r2_mse_sigma0.75_lr0.1,24,ok,,0.4024279774086468,6.067912637803816,0.41244126721730945,0.12496970396684476,ba2f638e3dea8ab3bc59b28079c678391c132e83fd9186ea1da00b1add31d0c8,1a216ec3f73d111315128ec3ea4d639c9921edf923f3131c1bf95862d334f31a,b1154e3386b943676e8f461c997f0a13c5983d26ed22c9c748832d5d14b5f021,4ae49ca0ef30d3e85a2fd84ad5ed984eae8894c0e1bc1a3cc1b05e3547a9c1ff,0.27722241706214845,r2_mse_matched
2,mse,0.75,0.1,0.9,300082,r2_mse_sigma0.75_lr0.1,24,ok,,0.4357428834796355,6.140198102836328,0.402502817659616,0.11954333684490595,6c99cdadc1611e488d48953877d470202aead6ee43dd801e550e79a6bd0e922d,7d0c04aaf56cf065cabc2f4d8c5c616d73547978bc744188c58727f7bfc38976,265ceb9b84556e41b99cc6a1310f842bda0f172e675f813e9e731e3872257ab3,a19595ea96daf0b77751fc2b631629c52d5a68a96c30fea5ff46c6134344cc47,0.28049566701520234,r2_mse_matched
2,mse,0.75,0.1,0.9,300083,r2_mse_sigma0.75_lr0.1,24,ok,,0.41035450363485193,6.036422682628347,0.40575231073540613,0.11929117935620939,fb2734f5bab358e14e01f2c8e72617ccdbaab144d7802f2c8c60ee7f1e3ed644,84c7e32ae9100532c76001d8d1c47683e020e8e4c9c3cdbd4666f567820d7dfc,fbae546b3efcf6008f28f3d5b5d868b976bc5cdd69e6a4602d7e05fa06b2aa3f,1ab3c55d251181338d98ff31c563a6d7e8cb534835707ecb972553c9a936d789,0.27977058303076774,r2_mse_matched
2,mse,0.75,0.1,0.9,300084,r2_mse_sigma0.75_lr0.1,24,ok,,0.4744455076282597,6.1017383906914,0.37696507708818094,0.1127125580493661,307f937ba084b91de860668af0fb0f69372364bb6ce4fcef6c017c30674f17bb,1cb069d54206b5c7c80fcb7a9417feaf0b8aec9e6bba2eabacd8a44cb5aed089,2fd02768fdb7f146b2cbb15b8dadb8e9814a9305c312fd799e8f900d7f3106c5,0e2740bbe7cf7fd6828c6062691b1f51db64f3d046cb64c9a423fd8aa5a9d120,0.2767011249670759,r2_mse_matched
2,mse,0.75,0.1,0.9,300085,r2_mse_sigma0.75_lr0.1,24,ok,,0.5085928667471427,6.122202619049013,0.40281022809938144,0.12044025820171506,b7bda8f1c6157533107318b4929256d5284403e4f9593ef909e880530d05bec6,8f4efd48e45a79dd017a1d7a311edb86e9da535faee03ae1a88e4a1c9590a97c,3c7883f7360ce27199c4283ecbf61af6845a919dc9f733d60d2bb0733fbd9d4c,f4e49f2aa81ec91106a383ef98a1b5a6818342bc1840bf2eceeb6ef911eb11b4,0.30614883394446224,r2_mse_matched
2,mse,0.75,0.1,0.9,300086,r2_mse_sigma0.75_lr0.1,24,ok,,0.44997641244259107,5.968272855892828,0.3934396691263731,0.11999909908354381,7dca81a4c91012a56cee488c1a773d6401a3ad74b9a9405b00de27a2cba11f3c,e0324572697d072a56ed3c04da591c40f89f4e8378187195dcece0e344b2e000,2110537b7d7299e84283a399cfae209e4f9718851f7f11560a9d0981f82fee4b,e42c0ee5cb5eebff4ae0d1c0d154b05aefb58503d1d85b49b8845d47ff6fb887,0.297711499966681,r2_mse_matched
2,mse,0.75,0.1,0.9,300087,r2_mse_sigma0.75_lr0.1,24,ok,,0.4370097708866874,6.0944691127504385,0.38452239682758366,0.11574124144510269,2cd875bdde423eb1353f1213770192b7df8bd876d40fb1aa71d29f9f56f00fee,5e9e38ede140f2d6f39e4d2630dbf7e98417d17a2d266b77b6dce2135af70253,d6f9401f4860245c006a1885baee5959823b4f53355b4fba06eedc7c545ce49f,dc7407c5321e7ed2dd3427c0fd03cead3e1b28dec9367dc43b389d31fcd25928,0.3023106249747798,r2_mse_matched
2,mse,0.75,0.1,0.9,300088,r2_mse_sigma0.75_lr0.1,24,ok,,0.3891247517697677,6.0027302293088685,0.4092476257921833,0.1203188019829019,0030bf09b7aae09d5ca485e801a912df314636550145ceef5f18ad2202a69b51,ed7150770cccc71995eec6416e5eb8942b5187c46bb88744c3cce6ecfecca45e,b160cc9820d53513797a61c5a19487ff1000de3e0f3d8e4c1bb4c0e6b1194c7b,aba5732501790e68d8351549e11df6dfbec8c2612ac07ecd9fd6a2710390496a,0.2844892079010606,r2_mse_matched
2,mse,0.75,0.1,0.9,300089,r2_mse_sigma0.75_lr0.1,24,ok,,0.38574871521830695,5.973884632114733,0.44478028305816236,0.12720716095463444,c661e54b95aa168b9588f9db764694b9637b19b067f1ce1ef87d834330b73929,60508639f832531b067f6ff4a1f52ad903eb5f468fd6de942af85d30e535bba0,c32b6848e21b9a50af8f9e79eb6df0be6e0f2a64af10712fa7ebfbcb23bd0582,46648e877db4507d131b965a38b9c0b89cd8916782a05f85c342bb00379c4aef,0.28374562493991107,r2_mse_matched
2,mse,0.75,0.1,0.9,300090,r2_mse_sigma0.75_lr0.1,24,ok,,0.42318281534230384,6.192382373960736,0.40577315946835046,0.12010885520263175,98cd9fd3f5a0edc83a0ad4fddaa12ced64d760278d475564fff1f1c5dd73e084,eb3f6b474d6816be6628e288f25ada76b0f7d91970b57b91c195cb1a75bdfeb0,9dc46b6c5ca0a4b0f08a26386be913a69ade97c8e512cd25414dc9ae9878f34a,da10b4862a0adeac3be5445450a151d61afba990270b5c735fdcb7943fc0ecca,0.2789331249659881,r2_mse_matched
2,mse,0.75,0.1,0.9,300091,r2_mse_sigma0.75_lr0.1,24,ok,,0.4008286058154722,6.069354545719662,0.4140180931339999,0.12213533747452997,3ccc764800bf27bb75e2094ea8a123146ca3bde83ec7563c79a484f44610fafe,6d41cf29ae36d582d46a36d3d13ff7bf618a41b289a91760c47e508267a1e2bc,db407983fef5b206f39545297413a7aa15348c020465521dec172a55dd714019,4c95682bd43395925b09fe6d3f71d432d42f1d8e6f77f948ed259cb9e379b962,0.2842109160264954,r2_mse_matched
2,mse,0.75,0.1,0.9,300092,r2_mse_sigma0.75_lr0.1,24,ok,,0.4729335819418773,6.0374703852938945,0.37900477570763685,0.11332242793658343,ba3787eb400695bd780a7f47c9aac7da4c6b2a214e9244efbf6a555d261b6db2,312c1762699384512ffe8b45d038321bb9111baf907d3b4d299e58986f587df8,6009430313df6b77cea37c720620f3e27e274d080da404b5bed3818beb4435b0,13bf6f5c13d687a81875f5fe6cda774a78d458cf9c03115d9544334437f74050,0.288509999983944,r2_mse_matched
2,mse,0.75,0.1,0.9,300093,r2_mse_sigma0.75_lr0.1,24,ok,,0.48156406914267025,6.113252172706074,0.4085173725374952,0.12459779862393602,a7c87e334d754c35efcb9e12ce12b8d5ba21cb97c762ce1c5240cb2fd48ba9c4,3cc8f5d36dcc8109c4741d577771dc446ba604413af58962bdcbf19baf2f0dc8,7ca6343b7a31f3f67f9e05e315b502d774d0ca140f6d6adb18fcfb1528357015,f6a5387d5852a367172a87f9edf4e2db909a31f1aa7867688abee3ebad0499e8,0.28724058310035616,r2_mse_matched
2,mse,0.75,0.1,0.9,300094,r2_mse_sigma0.75_lr0.1,24,ok,,0.44428794822449774,6.044493875230666,0.4107760172933182,0.1220004771361155,fe0cb28c5e5207e0eb8d04b69d0a192adcc44035ebebbf0a71afe93c9c1de479,0cd090b78186e5e94dddb02b661a53946c90c56c0135969d592b1a63ed8f5b05,237cf5e8e392e8d3cb9789a0295cb4f0d2239b08f76569216567ed0e25a6b24e,7ee56536cb5225d3d493feb111d71ce9662171b0214e6737e1812e7fef4a999a,0.28364899998996407,r2_mse_matched
2,mse,0.75,0.1,0.9,300095,r2_mse_sigma0.75_lr0.1,24,ok,,0.42179697073099787,6.0087891361055705,0.3991039887253239,0.12013030060632249,2b1d3f506c8358f83f3f6c4c478ea6624d3260edd10ad6d1d620211c296428f5,0645f2857cbee4f45e0679741b4cb95e945e216de2bf7f7e7ec41b2cda9c8c36,be1a9d3668cd0ae796500668b1c7040d7a7deef50c82de6c03ca06d29d71d5c4,471822a8bfe0cba21af9116c9558d06e77df76a37074f6dc2ca1a3ca684a94b2,0.283931624959223,r2_mse_matched
2,mse,0.75,0.1,0.9,300096,r2_mse_sigma0.75_lr0.1,24,ok,,0.48521034713675837,6.110975139222753,0.3803357810514996,0.11181871962914089,a8b2a6d596c52df65b7d82272c0d81d9d2c9c77626ad4d90c15fef87fa6ce7bb,a2772ee613085871d2c6c6b322c84ca766ff812bd99d4bb412f81dcb90de15d8,9870b7b051d19b22ba1e1de80bdf44959353ee13fbf00af1aee1787ab5c9c043,e335c63834db47576f808dad6a8eef792ebf50613d4a87654363459993b2fab2,0.28399525000713766,r2_mse_matched
2,mse,0.75,0.1,0.9,300097,r2_mse_sigma0.75_lr0.1,24,ok,,0.41710632015745375,6.066885113185218,0.4262666170186725,0.12489611878647106,6a58ea514372c71630cb99b35cd8e07be887fa6911b53f19b5d704732fb75bdf,e8c8a21ce148719bf4d490968666825c456df5cdc48f065ce070475a9f61b2a5,5dc1a22dd45cf7dd75e75faddae7ed627a49577b36ffe412360df454f47eb19c,8b8c7e7d53f6d35a21d68d49de2b0364d0c98b81444d91f7c2ba9f42ba81498c,0.2917120000347495,r2_mse_matched
2,mse,0.75,0.1,0.9,300098,r2_mse_sigma0.75_lr0.1,24,ok,,0.370497388236174,6.074274544435675,0.4180346264243325,0.12541038792729975,998122d28dd5e545db51a6f7b951f9827ea9260ec2b0d92d5c37cb103d0ba6ff,cafbcf058d29eff2ccbf8b9b9b6915872acb9632484a9ed2be13751a7165618b,287d87fadebba1312633eed9cc5eca6153b7cb4a2e16f55ed57d8b5f1d3692bb,46960c5e8f81ee0ba8b97413457b711d3bf7f7b963ac71895cf40432879187aa,0.3302769160363823,r2_mse_matched
2,mse,0.75,0.1,0.9,300099,r2_mse_sigma0.75_lr0.1,24,ok,,0.45867845806458596,6.072068216576338,0.41857063984002457,0.12724547451136747,84ae2550cdacfb1a0c04866f5109d582dc8f9d46f21b0b67a1fe731269b4c984,bfe6ea452f11a0df7fc9c4a0f46f997a12c5f847d7cb575e520f403a4bf425ea,4b91ce31add683e91c0dbf068a8f03c9d4f6ddc6415b93ea0b5814740a8a8a03,fc0efc2c428226f4dc5ae6a73fddab2b4131ae17c04ee2743f1fb81fa1035d98,0.33481062506325543,r2_mse_matched
2,mse,0.75,0.1,0.9,300100,r2_mse_sigma0.75_lr0.1,24,ok,,0.41809902597181636,5.973099560923802,0.41212503135962497,0.12198900928244899,79ea598cce16ae26ad8840b1327ff8de5d21fd4d9430d25e5240651e7af36883,c6cb13adc09d1c9493e0525b5e9c1857602686d97269e77f2bb4ddecac2d9281,e92d392d1d194caca9d336509363ebb15b56af341db9d21d883de408662cc3c4,147d363c31f0823cff0e141daa5bd6828c5cf6f3d587175a1e21502d235cf9c4,0.3344517080113292,r2_mse_matched
2,mse,0.75,0.1,0.9,300101,r2_mse_sigma0.75_lr0.1,24,ok,,0.465151769122398,6.150827157861914,0.4054132021579137,0.12081313424305828,0fb83b7408cbc1aaa63ef4f097d2d4880365ec38387ba68f6e8c06e44ed382b4,dceb90c9b78bbf6b549b8ab484f361187309c14504d742a94a4f018d6ff4ff8f,413e85c25143ffa0362ab305b029f74d056b96768dc2fbcf98ec1f1694c26a18,3fb9ae6d33a144ab6ab0930194edb1c88290ba93aabd1da0a72d346a1ead5c57,0.301250834017992,r2_mse_matched
2,mse,0.75,0.1,0.9,300102,r2_mse_sigma0.75_lr0.1,24,ok,,0.5359902315589158,6.207032931952183,0.35726727692061466,0.10682291579926378,e006b6489056566299e5317c5e2b106d8b7edd9487990bf6db04060c6ac36307,e07ce9fa89fc078461c503cf21016be917062050bc58b8a99684204e3157ba1c,4f0cdd2aeb33e16147ec284b1b71e00416b535c9e199793bf0212ac801ebcb82,79d33036da639920aa7563b4698c3273aa9fbd3f82f58456f78b52a334b65830,0.30036858294624835,r2_mse_matched
2,mse,0.75,0.1,0.9,300103,r2_mse_sigma0.75_lr0.1,24,ok,,0.39306159233294363,5.99773264129735,0.38950772037877207,0.11529428523211653,84e90d70cb6e50e4307e53a36b76f3648b8d6250f46defb308584a6065977352,f00bf89f1900623e01eb9a58b0cb70f1bcbb56703e588050aab3210550b31700,dcfe7e61ff20e8629cdc8240e70d763599261110382446b7a81069001aee1621,58ea91ecb8550dd4f5b073adeb9f990b980baf4d4eecb5a08842c9d57f337cb9,0.2908867079531774,r2_mse_matched
2,mse,0.75,0.1,0.9,300104,r2_mse_sigma0.75_lr0.1,24,ok,,0.39263114412408445,6.042971780758844,0.42804695255175673,0.12627385100276825,2c3887f0f74ede3f0dad59dc0d44c3389907c03911f67ef27c1dc5383e7ee93b,23cf924fe429906fb077746ef8a5906c8fbd8ade881ed87a2d573bfc29104d1b,6547122e72c72d7654a4a6438c477fd81f92746a202f43b66f1afebb113c507f,e17e5a345757ca3d81cf8337eb8f40d83826e11edc1bdb5a2a6ebb8a99521010,0.2935490420786664,r2_mse_matched
2,mse,0.75,0.1,0.9,300105,r2_mse_sigma0.75_lr0.1,24,ok,,0.3908451904093319,6.003135397505173,0.4103698271024791,0.12064872916812885,de0ebb6b14e2d450cf1bf792fc262365fb3d059482fdd0b5f214736a7a740690,ca39052c1df6c96c8cc1bb2d62654af1cbbf1e3f5b76fb2794c5d04b41e0a09d,7dad43ae4069ad1a8004e09faa10b5991f4f3d957631a04bddb3fac882fc867e,fec2fd946348b8103a1583deeded6401954cdf626378ba0183da3c23da86a271,0.29589462489821017,r2_mse_matched
2,mse,0.75,0.1,0.9,300106,r2_mse_sigma0.75_lr0.1,24,ok,,0.32879967182573044,5.9426192827103055,0.43967170588848836,0.13014282494299254,ad033ae221c957f89cdf90b8ce75396eb58cbb69b99f95a7271da6cfb9c35e37,745018b097730ce74ebf95cf2852b9b8067c7d69379762899184116cb2ca62da,0bc6d71a25d38129d6b6a4179d62a6c3716c66f7b62fe0dfae514c0d75a23c51,c29223dc66af2e82079ba85324441e7bea052e7c621d22b6e79545c470b08591,0.3050914580235258,r2_mse_matched
2,mse,0.75,0.1,0.9,300107,r2_mse_sigma0.75_lr0.1,24,ok,,0.4680194154337193,6.061531296292847,0.40789026542956114,0.1227749698942979,6aae500dd352d571784f86d0556e3fa32e53a656708e352d32656ae1efcba352,15b994e67211c5c8a53560c6bd4c76368bdb22ea10aeff9b0b4fa3fe26860262,4b8b72e930ba2135ff36134606f48c99c03b9b21b6f0fb10169b72ba70bda5ac,ecf24d2fb124b7b6f45c307eaf79e3146064bed0a27ed6f4da59e645099ad30a,0.31984137499239296,r2_mse_matched
2,mse,0.75,0.1,0.9,300108,r2_mse_sigma0.75_lr0.1,24,ok,,0.395908152244692,6.090834876530014,0.43145054123774607,0.12943516237132383,41309af3394399959ccfe27b376380ece9eca6d3297ce2213fdf23e9a6d2ac93,d97074ac83e2be40bde748920c734d9759162fbca1875f0f21dc789ac44c5a1b,52fe99279fa730ee8789d11b61ac5e66277d1dd8ad76184005a605e82d655606,8da5c6ad7c34ec27412bc663d85e596e05aab3afadf6d19819a356b6f7c27ff0,0.3768921659793705,r2_mse_matched
2,mse,0.75,0.1,0.9,300109,r2_mse_sigma0.75_lr0.1,24,ok,,0.5526219878084093,6.250942647678989,0.3925763483895873,0.11266941198781155,771fcb9213886ea1f967979f6ad3fe3f6fcea304f2642dad6194341495a315cf,927c3658ab546714e54b9ee0f95b97c491be86f54c7a00bb51e6e63694563370,24f65ac76bbfd155bf897d0e83b8adacd5aba5d9cee8995232f0a206d48c3eaf,2a916b3c9558feea7a97af4072e523695c45845322a970ee27f077c6cf3ea505,0.36334575002547354,r2_mse_matched
2,mse,0.75,0.1,0.9,300110,r2_mse_sigma0.75_lr0.1,24,ok,,0.37232833128809867,6.0192712261128944,0.4121365913101986,0.11951961147995759,cde45661617a288f63ac7c264248a144b6191f42bc1653ad3551b4b4735ab87f,b99d2d6fd8b683d6356cb6d876c164fe9843b9e33fe8788befbacf4ca22f0c2d,91447b8f4ad4658d6e9ab3e7e96993c5c7b13cb66ee25819d0eefa420588383b,24dd3250fe026fb635a0d2cde67d031b368e29d12a3065f0cf52609e2be012de,0.3242185839917511,r2_mse_matched
2,mse,0.75,0.1,0.9,300111,r2_mse_sigma0.75_lr0.1,24,ok,,0.37254527367642243,6.151530768616091,0.41600427512118776,0.12188925261050801,e133603627b2009609a3aa5bed97281a6cbdfca6a7eea92a419745c7546dcdde,f7c0162fc827424ac8388e374e078e13fff35507f602aa06f4b2996d6e484025,3f3fd4c930813d9d87a5fcb0949c8361691152c673e49f01b275cad80c097159,2c93d0c6837efa670d6cb8e6eef179604a60106b7f7131a6a876acce0ff1008f,0.2834320419933647,r2_mse_matched
2,mse,0.75,0.1,0.9,300112,r2_mse_sigma0.75_lr0.1,24,ok,,0.42906074861007704,6.114897653062643,0.3839144655588987,0.1167099975299052,644bacd763502337e0035239bd1882a2783d5b5a05ac3cf964f3ace18d859473,317341fee9a89e62d763d3abfbb2be4f20cb86c2022f5a63ff588b0dbfce4787,d61189cbdb78688824a7c7ce61f481e76f8093cd9e1392836ca927f460b33dfb,a4d80cc88e178d54af65e7e6a23e2b0cb4dc31b5f87decbfcf2fe7e2deb88c1f,0.2840858749113977,r2_mse_matched
2,mse,0.75,0.1,0.9,300113,r2_mse_sigma0.75_lr0.1,24,ok,,0.37738359125256743,5.960282782378452,0.42000543328074574,0.12390160281781999,ea02a0f906c4077add1f728f580129235b1ccebff060438ebc231b16f441728a,5757b18f7496722c3110cf0964f2bd6855ca6e2ab2eb5d5d9fe2176e26a40d5a,04263f06fec60a9effc446cc90a62e0992494702bc932635cb6249b6bbe4653e,5b2879ee0c35835ecc1456be24691005befcfae7c3ea4416dfe9162e78bc148f,0.29017154197208583,r2_mse_matched
2,mse,0.75,0.1,0.9,300114,r2_mse_sigma0.75_lr0.1,24,ok,,0.36465430385406844,6.024962232069885,0.41674632214843077,0.12419040400023237,ce4b99d8f04992133ac07a717779dcd6cdfd51bdfbfe5caa5ff3046c4fd6b552,dc88917ed83c59b5699ba2636285e959769397710157d22d8217c2fd639b0fb9,a42f1afd358ea80ccbe895b9906942dbfd9128d313fce6ad186773c0ce1cfb95,3c897e0167cf12e933b8148ebe49c0930d88d0621837d347b91ef4073544e478,0.28819225006736815,r2_mse_matched
2,mse,0.75,0.1,0.9,300115,r2_mse_sigma0.75_lr0.1,24,ok,,0.43636811087124977,6.04213423222042,0.39297269456775413,0.11514099950835197,c463a396e85798bc68cf4a062dbaa6d994363a8cdfc6d7c9791e21091069da9f,5958f974d9825dc3c070069675227ef7f9be0ab42121f1e9539e0d2e6b750b37,d4966bdf5179a8d69ae9ddc0384b8738a69b11cf9fb4db99b8e9105abc8ab2dc,f99a35c3a3f2ee2f9fce515aff0c27cdc6eadc291f6f37d3e23feafaff0c5936,0.2926109159598127,r2_mse_matched
2,mse,0.75,0.1,0.9,300116,r2_mse_sigma0.75_lr0.1,24,ok,,0.5913901987220607,6.239644376741891,0.40006164041269193,0.11641793736009334,084daee521e0d96b4b6964217b212b6e3d0f8e53220f91810df897c8d600625b,95c1327da070b867d19ea8b2c991d0b127ec0999753a2e627a218e1fc3568efa,76eeab117ef6d59c31d02f42ffbe76464325e059adceb74540a8b59345e3d511,1449c6d4929c06e4ee6c3c57c0bea93aa8562b9dc5bbe3d00c136d42074f9136,0.2965172079857439,r2_mse_matched
2,mse,0.75,0.1,0.9,300117,r2_mse_sigma0.75_lr0.1,24,ok,,0.4864032670282162,6.097806209914499,0.39886100421093396,0.11925944025906925,a7cb6900e99f4095de6330dd8d979a9b2cf415af5be1ec45ac3ad74d3326eb57,2177432f921982ea8d382df02f0077297ddaccd66748d6c49c88675fedf7c8fc,99d9e59252d3d0878303d892f1426bdaa87d9d9e96c0da52100cdf390f18cfbe,4791799b066916f4e43e07d4ed994df590a783983bb55b0bb120928cbf9bdefc,0.29711154103279114,r2_mse_matched
2,mse,0.75,0.1,0.9,300118,r2_mse_sigma0.75_lr0.1,24,ok,,0.40343339913854925,6.0322825298084375,0.4235636654515074,0.1253748449736462,2bcd33845041cd219b498a03ec11004d81bbe9dd3f558b754d6ea545896bc7e1,b656512a7c47a60c5f0e2699f11ba568f724faf443528db6c622a46754c748b1,d362c25c6b0118ba623f4333687179ae706269838bfce9cbed48c9249a1a46b5,61086729200379d8f845390333fc50f920ec0d3645f6147f93bb7b72db8e7b25,0.29656783398240805,r2_mse_matched
2,mse,0.75,0.1,0.9,300119,r2_mse_sigma0.75_lr0.1,24,ok,,0.39494089819445455,6.1205278816769955,0.4390295336136785,0.12995274194964884,aed0e9fe989702c5562c247fac514771a622ee069fc4d2535cb8bac20c823ea6,7ee168630ae11472db3d3cf3061384c4b41ab444816c085b7ff71d8d02ebc072,c918f502a53094956c4f52b2c0b8f131bae0c09457d7b1bcc63627f255a48f39,77b024c92f9d11dda46f2dea08fc323a9537c4d91ed623114280c2c46d01654d,0.295059208991006,r2_mse_matched
2,mse,0.75,0.1,0.9,300120,r2_mse_sigma0.75_lr0.1,24,ok,,0.5209024818520145,6.114832478508302,0.3656278923201473,0.11041962348068449,cb61b23895f2815bdc0aadf0c708a92916c48234dd8e466aac8cb4db803fe60e,31599b2d6bba43c85d8620af2e75378d2f44d1123d2eeb378287504537e26fbb,18b537ed95217b141800e7396a7436290e5656b6b53e4843f4ba178aec2cc312,b7f90083abb7b8e01639a861fe13bd300e41410f3f024bd8cd4961ec27a49e3e,0.29042720794677734,r2_mse_matched
2,mse,0.75,0.2,0.9,300001,r2_mse_sigma0.75_lr0.2,24,ok,,0.44433864142226875,6.053362566349701,0.3950134588997909,0.11613395691653852,547df75d495d72b315fe564322ceb41b8419e43ddc93038fd9cf9fe53fa9e4d8,27e1e2c3dbc45cde17f5de651f591de18321454482d19b908f81fa3a5e20af67,69758c4038ea4506ab5f93f522758a89053fc67525bbd1c52fec667d6bcbf42c,6eea28130c1cb1ad63019b4afef78eaabb52d2548519bee8612cb080736dd72c,0.2793519579572603,r2_mse_tuned
