architecture,beta,conditional_kl,coverage_1000,error,family,initial_sha256,key,kind,kl,l2,lr,mask_sha256,model,objective,parameters,recovery_1000,region_mass_kl,role,sample_sha256,seconds,seed,sigma,source_code_sha256,status,steps,support_aware,support_kl,support_mass,unseen_mass,validation_nll,validation_sha256,within_region_kl
dense,0.9,0.39390545907076435,0.0778816038387858,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0779862069573014,0.0,0.05,831c497e7f6b5efa4499b0a71883ce8a3bc0510678ae756bb02f92fa49852f31,ising-nll,,78,0.259605346129286,0.0011842396303597263,ising-nll_paper,f634d215f486bc558a27fbaed79b617c60cf3518a9ab066711519e13626c7fe4,0.15839512494858354,5001,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.684080747886537,0.5045538286332993,0.21872121443892734,6.738896141624909,f6efd755a2fe0d1d7b96c531a513b9fe56ab7ec95f3aae884d699c0811a9eec5,0.39272121944040483
dense,0.9,0.4299675116002504,0.08377790668119431,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.106541778937864,0.0,0.05,ce1c3efaabb47f03adf3864dd952ba8b9f1ab0ee0e7350cfe4f4a2d5639414b2,ising-nll,,78,0.2811339150375648,8.385927361406276e-07,ising-nll_paper,6e67181e6d2dfd971ac2af5fcdc40a920a8b14e70723d1e5f0f875901f0d45b9,0.13120641594287008,5002,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6765742673376136,0.5083555028795708,0.24749283673734507,6.740760183942203,c52bd44a166a75632cdb12c1174f6f7a27eee8637bd5e7fcaf04421aa4eee618,0.42996667300751445
dense,0.9,0.3534152749697951,0.09124662839184537,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0324560922785724,0.0,0.05,4fd1230675eb933ea671688157d1434f000d938cbd37e2fee6942d962c3bab19,ising-nll,,78,0.2991692734158865,0.003283887954973634,ising-nll_paper,54d7c88ab9f5698fcf0561b589594bc0e6441d7df4a4b7d493cd6995f6fe5943,0.1465158750070259,5003,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6790408173087773,0.5071031637420562,0.2706653117097163,6.595605129481034,88d5f3a49aa65b38a689653aed1eed868a5a0980f8f580ae09b3d69375a0ee27,0.3501313870148217
dense,0.9,0.35120119395253124,0.08539234273460315,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.034062014343898,0.0,0.05,7c8557dcfb1cc86d709872f8a073d515a8408551764ec4bdfe610efdebe8dc65,ising-nll,,78,0.2975342952425197,0.0032300393030580826,ising-nll_paper,30c070b9bd5993eb4bb28268b5e90da59c174aee28f1e6fc87665efdfd0666e0,0.1467248749686405,5004,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6828608203913669,0.5051697233186905,0.24506374080252197,6.677625550793392,ed4d1f828185e3680866b5370cb7845c0e947341cbd6f5907876ad45aff6c615,0.3479711546494734
dense,0.9,0.4041419330281696,0.08308188001807473,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0784858025831583,0.0,0.05,0646acbd0b62a97eb2466ae83ee6a5f9c00601622b119983b8e0a55f17a219b2,ising-nll,,78,0.2741976238220288,0.0002475182715106772,ising-nll_paper,16ec534d1c1e03a611c9ddec706997e5053e70c79e7a05ec9cbe86039b551864,0.1356048749294132,5005,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6743438695549887,0.5094906032580994,0.24197780480080103,6.695252338682943,72e39ae700156bea44a3b421b5e6878156f492f9199008e031c91c470315051a,0.4038944147566592
dense,0.9,0.4347333227188207,0.08094909151117909,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1151583376097605,0.0,0.05,af7d5a5e4182afc43dcf834461fd2b1ea363ce9041b36a73568b5f9b00731ce4,ising-nll,,78,0.2762767628367887,0.0005498080675789795,ising-nll_paper,8d23ac13e86eae2ee9cb0ee64a7817301183aabab14aa80834e1983a37c64ed2,0.14615179097745568,5006,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6804250148909398,0.5064017183504027,0.23905803823243843,6.843674470025823,083eb0fba40665daeae1b1af7a94379d4e4734e0f71ff680db6bb72b91aca973,0.4341835146512415
dense,0.9,0.49178416829086213,0.07574768296729,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.165760316249786,0.0,0.05,28e07b2d3bd8b8ffbccce255ef9e2edce2d03e915258b781c1b635489ec85fe6,ising-nll,,78,0.2576451801608503,0.000372970956331372,ising-nll_paper,580a40f12043f7b90f4a1f58b7157f315b22a3eb6493b947bfbc886bbe9cbb92,0.14252524997573346,5007,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6739761479589239,0.5096779884065809,0.223216677821629,6.778800637673401,2a80f5707528f62f4708cd64497d1adf2195cafcb8812211884826ab3557214e,0.49141119733453076
dense,0.9,0.41672928905861706,0.0960294896336122,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0964812163889457,0.0,0.05,28c7fa0fbadb37e8cf47c70debd582dc26f924a66ec3d5849266eb80d5dbf2e7,ising-nll,,78,0.3200982987787073,0.004099773087854114,ising-nll_paper,a08ca704b105230ee6ceac528393ff70ed571c34749fe0130b1facf2359e34e7,0.14698091591708362,5008,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6797519273303286,0.5067426857852931,0.26446682256803156,6.767088195960589,09ee91913e431ca4dc46c41a99dffe621719e4bfc2dde81d9b7cf83b6eeaa3ec,0.41262951597076325
dense,0.9,0.3691628585497443,0.07938126692061147,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.046691351117044,0.0,0.05,3ff83568c6f0bdfbd418c18c6b6aee03d1fbfb2b355c0ac7108851af46d06f64,ising-nll,,78,0.26817995581287657,3.920528522158989e-05,ising-nll_paper,5140f1586b0b65dfa695944544b1b212cde5b26b50f9570a4b24565b03c9c40e,0.14492833300027996,5009,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6775284925672996,0.5078706485999567,0.22776319708209358,6.710114371743444,1a9d9a81b3e172b7a8b732f9ba1cc9849350efb1e3201eca011398e7dda30f7f,0.36912365326452257
dense,0.9,0.4106675757984598,0.07941738900995515,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1035975764232102,0.0,0.05,5de37aaccb34b2a20ad0c445c2a9dccfce0a233c5df8d0202428fcf1b3b2a0da,ising-nll,,78,0.27197735962313413,0.0011083038779394379,ising-nll_paper,aba26ca93f740bd5902c830f1d397f5a2397ce228c90addc80dd7ec1f8814d8a,0.14340841700322926,5010,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6929300006247504,0.5001086017602322,0.23089598591831134,6.770947707825583,78b2ac821e5454612335b686d1c20838f4191608b10be54b88e67af64c0c2257,0.4095592719205209
dense,0.9,0.4490082114587386,0.07684260717350572,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.121794631918632,0.0,0.05,d2d9b1a638de9fb98f0e5e6cf25a4cf28941fe7278f0d136c5e4f1c2e76ae09e,ising-nll,,78,0.2658913743027879,0.006027294979575631,ising-nll_paper,ef1bb272e260a1b79c64ecc75863a47f680b8675f52b619a3949d0054cb09463,0.14232529199216515,5011,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6727864204598935,0.5102847271803732,0.20777131827709133,6.754906315048809,b623d25747125cde4387596dc3e768f4b18a567b8b537d17ea68f8d92b541c16,0.44298091647916304
dense,0.9,0.43283152857469687,0.07927446065790199,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0846454978650149,0.0,0.05,f93c0e647e1d2f1881aa63ae22c820f6e8e94d8bd775a3a19fef595f390b8ac8,ising-nll,,78,0.2687269852810237,0.0018568786485172045,ising-nll_paper,c63684ec222d70bc29ca1ed69a9df253c708402d46c0ff889b7f38afcea4f0e9,0.1398423749487847,5012,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.651813969290318,0.5210996601265232,0.23000989305634456,6.654058458329708,9f31347a64a0b3ea43a8b60284a63cb1a5cfc07d523f244464df06a19e9d860d,0.4309746499261798
dense,0.9,0.35058790545133534,0.08813482762853743,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.034324563525879,0.0,0.05,03f18c5a45e28be2cedff50458d49c9763bc184696dd69f8b42a4b1b88b9424e,ising-nll,,78,0.2918371775779385,0.003770016027573715,ising-nll_paper,a9ee2f42cb315e215f373fe8e60bd479ec65392aa8e4b4aeae612e4c1ae3e581,0.14295912499073893,5013,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6837366580745438,0.5047274703377918,0.2684979707020265,6.599705525683656,b85ad0bab9b6834ea466c55f3fa6d9518a5f79d4254932a1b15251341b0b746e,0.34681788942376146
dense,0.9,0.41258434182754944,0.08699481521768292,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0979629271939972,0.0,0.05,edaf627e5cf30d55b1f1fc6cc4f32b0ff28fdcfc131d9497aa56f93ad3e1d8b4,ising-nll,,78,0.2989512550435839,0.0024819307915666527,ising-nll_paper,d8df61078fbad89de6fafa637013ff0fff65c48c089a6707c392468d80e57c23,0.13896520796697587,5014,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6853785853664478,0.5038994245108207,0.2556333399133003,6.713775854469992,288800f7969bce65b4b3fb5cc536448b2a1815857cf9bb4d5accf1b5a0a33ae1,0.4101024110359831
dense,0.9,0.45013128655429224,0.08290444869058275,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1223220199039607,0.0,0.05,26c4fe3cf7fe8def7fc78b8eb7e402921727dba0f4e4fdadaaa9b7ca2299d0fb,ising-nll,,78,0.2745180420217972,0.0001600722310192062,ising-nll_paper,7b6a23a066459c3306419dee2a1b3d57e7a6fb2577dc901a1c149b08ea631377,0.149847749969922,5015,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6721907333496685,0.5105887877683946,0.23681102638921045,6.6784256360669,46e8e6c1df10941fa23506b9d3cce6eeded5ef0673df2b082f8a03696c38d1b3,0.4499712143232733
dense,0.9,0.4227311537009667,0.09147552794975786,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1128169876945373,0.0,0.05,18925111affa71faaee5fbde23e7488baa5481701f71b1f8b1be51cbaf53c800,ising-nll,,78,0.31220316706402,0.0059659069665676245,ising-nll_paper,f42b0e5bbd8a5eedca63db1411e5fd1bdd9534b8fa0fd29852e18acb76fb6b26,0.1479196670698002,5016,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6900858339935706,0.5015330186365897,0.25741848499552755,6.747940541068159,68de4839bdd1f2fbcfd44a806090c7d17719359c3f33595954e39c98da83c1f2,0.4167652467343993
dense,0.9,0.3926567881974611,0.08553688657412054,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0760445183258245,0.0,0.05,797f351adb23f0164d3c0bfa06c4c0bac654b025771fbf2c9e52713d21ed2bde,ising-nll,,78,0.2949547812900708,0.0017635904908955037,ising-nll_paper,825537190a88ee247897bc0cb1a16b8e9c1eda0e6f3588b93b0e79683874b541,0.14321391703560948,5017,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6833877301283634,0.5049036145864358,0.24574112495739547,6.806901968502418,024422524b08fc23ce5ab78a82f83b7bb19601c992d2039d4c8804f96e61a825,0.3908931977065655
dense,0.9,0.36623584037658463,0.09063538136913105,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.044601621271168,0.0,0.05,f5eb9f2786ddc5be12cd4a4f4f352434010ee718f546d62068a7012c31e6967f,ising-nll,,78,0.3062006127335508,0.000177061398581084,ising-nll_paper,9cdce92cfdb2caced0d880f12bfde7f5636436ab660c680f4cf63e6190b25ccd,0.1481233750237152,5018,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6783657808945833,0.5074455924062409,0.24683606440066375,6.766207298905674,58f3b52852b82651f832a07ce8a3cb83e64fe42913140984227f343e804bb10e,0.3660587789780035
dense,0.9,0.40025728190566723,0.09572101809106155,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.088207341967061,0.0,0.05,a8c36de8c294e0d22e5f8e1d8afafe2cd40b74c786594ade8a4630eb775eb4fc,ising-nll,,78,0.3266928945087425,0.0003171803392535682,ising-nll_paper,d71f8ee5f2a163eaa8ebedd0e7fdf27a87422962bef6e556256f1d75e0e9c4a6,0.1336033339612186,5019,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6879500600613938,0.5026053244777382,0.26279140629163067,6.702994290821002,0323dbca2510afb56bb20924a9b742086c0eb61b1aa803df9f8afa4ce6ced9a8,0.39994010156641363
dense,0.9,0.5104121514946488,0.07579303918706304,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.189010042204039,0.0,0.05,98f957f882db04eaeee64698166396733f6e92c90763f5e4702afaa13d5f13bd,ising-nll,,78,0.24931920785218106,0.00380346805210547,ising-nll_paper,57d2748c8d076b3678ccc574e170ba4292db79fe4e0aa7856713e5585fd399d7,0.14068333304021508,5020,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6785978907093903,0.5073278229720124,0.21357073780628683,6.832886428870217,07726dc11b382f63e633308f779f7816c81175ff742f1dc6da139ccbfb3b77e9,0.5066086834425434
dense,0.9,0.5628544069164045,0.07478534726506336,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.2324964234840672,0.0,0.05,b4644923b431adc73ddff32f5d9a21ecf23bcee1901b1c0b1a57b70057db1799,ising-nll,,78,0.24928449088354454,0.0016741448572500442,ising-nll_paper,f1f1079cffcf007026cd100699bc8ee5b2a642a32db7ddfb2c504f7c42162b6e,0.15148879191838205,5021,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6696420165676626,0.511891793771762,0.2182268526281766,6.894941851543237,757ed45d86d3bf5f4e3b7f682344d4ec6460d729529d66c76b3aa7707d64b146,0.5611802620591543
dense,0.9,0.49465607118561516,0.08254678242987419,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.17518672607856,0.0,0.05,c15669cb477206b7de184d581a8853f607f7d35f74118cbc8a9239f04085e794,ising-nll,,78,0.2742418020926053,0.0011857121860432904,ising-nll_paper,6e7672bd65b139df813fd5335a91422f1a35985ff47ae7f7214ab508c0de9989,0.14055874990299344,5022,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6805306548929448,0.5063482248974348,0.25337795575530064,6.842183407269431,3bdb5af807f6d0ff3fbfac6583e5570a683424a7ccdf389fe2035a098980df38,0.49347035899957226
dense,0.9,0.4913978724340504,0.07289728049609621,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1787628398415997,0.0,0.05,78bd805bceba0d06f771ad5fd4a84e52a5db6379807d103145e624d630fd8a49,ising-nll,,78,0.24544538887574482,6.080181236007426e-08,ising-nll_paper,efdd75e29421e8758cbfd4b1a3ce663e997e3c08168fdc32ca41f8f551f9b8c3,0.14445108396466821,5023,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6873649674075493,0.5028994812069523,0.2274653144672144,6.793774046386884,256b668d2fe23b4520dd9c5079081b21e2117cb12e9c82ca3c036f47cbaf439a,0.4913978116322384
dense,0.9,0.4972780273210048,0.07860430025417403,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1775081935090324,0.0,0.05,abff190aafd2601715d21e87093805c99199fbd9ef663de0fc7c864f4e401022,ising-nll,,78,0.26027913991448354,0.002052186580038577,ising-nll_paper,6e536a87a617211733c184c6225e450567fa80f186062bb683bce13a7c8931f9,0.14384387503378093,5024,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6802301661880276,0.5065003996820283,0.22395261495518348,6.741846125454962,1b418ad74cbc8fd26450085114877ea603f676ce00ae3e8fa04e7fb7655bfe1f,0.49522584074096654
dense,0.9,0.4324765381978649,0.09172507984925388,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.108348045996923,0.0,0.05,03246f86f3475fed1ad146d750ba09d364ddd8471f6f4f7338e6e63d4f5e067e,ising-nll,,78,0.3067728423051969,0.0033987034484658923,ising-nll_paper,6f4dd1111194bf3ed751f624eeaa8dc829f8e6d4a746f2e05b254484343b8cc8,0.14942704094573855,5025,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6758715077990581,0.5087128801186201,0.2666423331810542,6.785094650376495,f08ade0d01a4941d9440556e737df46fe80395426a9ae25e6bdc41c09db89b6e,0.4290778347493991
dense,0.9,0.4142081813571983,0.0889589996773346,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0899177096718886,0.0,0.05,22df4e59f3ef72c75f875db5eb12b1d6445f71cab84313e98d3bb96470033d6b,ising-nll,,78,0.29952525143883707,3.957595512309349e-05,ising-nll_paper,e361201542ebe43ccda193b850c95fc96f1c8ab690c69b7153b6b2376eb46a7a,0.13706283294595778,5026,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6757095283146903,0.5087952878426332,0.2449693029809468,6.706554246326897,ce4a172ff437eab7e0626759160645e66e87438b495188968751cd214352c377,0.4141686054020754
dense,0.9,0.4159995335227197,0.0749120499575429,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0958955888648818,0.0,0.05,a9fd3ed4bbf1ab89ea72dbb42c7ed8937105e1aa707539d2a77fc711f025b613,ising-nll,,78,0.2522291244361714,0.001986792931753467,ising-nll_paper,51065843ba99c78ac38867aa6441c0846cb8e85fbef2dcbad769fd5835e14241,0.13554633304011077,5027,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6798960553421621,0.5066696552324803,0.24504224835364163,6.647358490325347,1a9b590011501f50d3b79cbf93ad43d9ffdb59f2e00199941ed6f3d2294e55d2,0.41401274059096643
dense,0.9,0.40859152710355695,0.09021550909515634,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0914977361486526,0.0,0.05,68bbd052c4300a706f55a64db9b410985e1937f139d9a97492f0d187a8f33a1e,ising-nll,,78,0.3007183636505211,0.0019045976856052402,ising-nll_paper,0db3ab7a07d0063603881e4cf79d5ff7b8b99a3a61e4775f04277ca74704cde1,0.16331854194868356,5028,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6829062090450957,0.5051467948653943,0.2603606465506715,6.742475006595192,dc75368b5ea0be4a4c87fa3b5c7ccac6ef92ed584b50823d0c2e6b4cf24c40d4,0.406686929417952
dense,0.9,0.38447688987317674,0.08826346945010323,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0712913219115459,0.0,0.05,44363b1a27aeca0eed105ebe75735a9f11aab16ba313be62119ab197c8b5917b,ising-nll,,78,0.29718339882189637,0.009608236084519967,ising-nll_paper,8cf9d44e79d0de5d1b9c74d9059152f73ef82074d90099ac1b12263459d6498d,0.1579561660764739,5029,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6868144320383691,0.5031764213841856,0.27174342910786164,6.678283922442751,c95c48a3f88fa36530eda4314dd1ca9d263c5019961441dfa8d787803b5da827,0.37486865378865686
dense,0.9,0.45964618323292883,0.07959747229884712,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1348795736372472,0.0,0.05,102350df4a686986962d4f3e31465c394272e8fc01230b8273ed4a9336530aa6,ising-nll,,78,0.26621228193594354,0.0007713760101488547,ising-nll_paper,0da60558c880c3489e0eae928742f8553c7363826f7d82b35920f25b4922aeeb,0.15073170803952962,5030,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6752333904043184,0.5090376022507538,0.22490476403296497,6.882363953460773,bdbcb7ac333c4ad5d408d83c31e521de76421e2ebffc3c8cdb8a631de392564f,0.45887480722278007
dense,0.9,0.38183397048873724,0.0918037717356517,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0628153991257068,0.0,0.05,037aceb3b3dd273c09f623c98a477a0030272d11c5d7a30606a8333e152cdb6c,ising-nll,,78,0.3070360258717448,0.0003576274890238051,ising-nll_paper,e80100f5f3c4f5d0402613876ce11c66d89a4520473d869810d6aa57489cf4bc,0.1513785420684144,5031,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6809814286369695,0.5061200278488006,0.2656349587436607,6.794638963647682,e990cdeb37b6c4d130369d1164029248139bbf8dd52dd7ec9c9b4152b414a5c1,0.38147634299971367
dense,0.9,0.4478751309880826,0.08460223844490392,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1294019364776087,0.0,0.05,bbc260a95c6706a2cb760ec012446c4e78243d63f71a5b1598b3af4f49830852,ising-nll,,78,0.2839001290097447,9.500892116672856e-05,ising-nll_paper,44585ca1fe2c5190c9edc9a0a609c693dfbaa26b3529cd8db05a956c2b32ac80,0.16596604092046618,5032,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.681526805489526,0.505844076956451,0.24553101244762474,6.733087713146937,a62cfc3f32efe655f967d40707be2a2cb014c56abbcf4ba40ebb9e1e194d8ac1,0.44778012206691603
dense,0.9,0.37286049150144573,0.08592504121157676,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0596690484213251,0.0,0.05,29d086968f10e38a1aaf3ad64171b07cfba5672634ce47fc4f96aea1f1ec8aff,ising-nll,,78,0.29629324555716124,0.00694304501457757,ising-nll_paper,56a30cda4cd65ad083b514696f50b404a8a569f61a7764f00ce298ab8ba5920c,0.16076012491248548,5033,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6868085569198794,0.5031793776139666,0.26567648750310613,6.7576594550854105,7b22baf396f4d59b8e7bb2252079886c1970b4f7d9a41105e696e8124e25dab7,0.3659174464868686
dense,0.9,0.4180222935386959,0.08104914017041016,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0974484999312524,0.0,0.05,ec5f0f1fd8c4f2c797f040208edfd2abfe214f1d9925df4bd0e7d86e429c4655,ising-nll,,78,0.2683746363258615,0.0005091390529840326,ising-nll_paper,c097c70b54d32a5a41bc517350d4773203cd97eba4e1286bc726729635678bbb,0.15471212507691234,5034,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6794262063925565,0.5069077693722471,0.25363908836015253,6.68623198710175,24fee1edce1cb01645b0b5b83fb74989a5e734b3f2184665c3f859ff70e98b4c,0.41751315448571186
dense,0.9,0.41446801516617493,0.0838473384134293,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.1015206372880502,0.0,0.05,148b781c4ba95e4a26c13053aebf4318eee1d246070d3b8bbcc3b852e9961311,ising-nll,,78,0.27490930627353866,0.0003409695620294629,ising-nll_paper,c160f202cdb520665e3eb0289c2bed1c914bfedeec54f92aa4b3b4c89e00e791,0.14583854202646762,5035,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6870526221218752,0.5030565840229599,0.25334863697415805,6.7061529383132985,716ac4d9528b8da9dc135a01656a04a62dee1a08ec1bd27aceeba64415aa2937,0.4141270456041454
dense,0.9,0.34777789923485225,0.08964788604868038,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0324276080383525,0.0,0.05,ba490e8d791ac767f119c9042c3dcae604d094073028d020349239533ea4cd91,ising-nll,,78,0.30286447989419046,0.002590374624917534,ising-nll_paper,e399e657cca3fc523f692da2f63168dbf5ec2d9e13bbcfd5b73f51b0b8baa7c1,0.1436804160475731,5036,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6846497088035003,0.5042668388750228,0.24990743290218373,6.602540727542847,ce36b9629ca19441a3749abf52c5e66d36b0a87c32a5d6191a53a0480172f277,0.3451875246099348
dense,0.9,0.4214703069893837,0.0822858767401238,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0996778297243783,0.0,0.05,538e7ea0b32ca8beadbb4f2f05c0797c3ef9fa32508d32d8c5b7540759580262,ising-nll,,78,0.2808391697615147,0.0002143587080077041,ising-nll_paper,87101bdf3800c3fab3d3f954a353dd4f2a386293dcabb5d1a1af50a1f53c2259,0.14668716699816287,5037,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6782075227349946,0.5075259061667728,0.2503185700105228,6.825083162127372,6ee05d5bf3824c3a8a02f18d148cbc6432c91284c1b827c3d330e04dd8dfd33b,0.42125594828137625
dense,0.9,0.3554433850199086,0.09377259527431249,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0349111315313233,0.0,0.05,3b3ed01b3a20ea8949798db5db11dfb3c70eb0404e27573e9f840783e13a4633,ising-nll,,78,0.3084624844549753,0.003771128601508897,ising-nll_paper,32ef1bbea51110c4329bd7d328b504b32944dfa534fd0c90d90c081f68901d63,0.16047224996145815,5038,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6794677465114147,0.5068867128006065,0.2747390196003259,6.661534856476892,35753ea538168f37a2e5c9b6cfb352e62452d75ee568f79d15d9a3fefdc36eba,0.3516722564183997
dense,0.9,0.4280671471715246,0.08236699659976301,,,,ising-nll_dense_s1_lr0.05_t600_paper,classical,1.0982375731760465,0.0,0.05,8b448d734362099fb3b538fad465633a2050d24eae7d7f83c32f70c02e3a6556,ising-nll,,78,0.2782668804046048,0.00032356420180129457,ising-nll_paper,59b3695e401dc83ba3c8e8fe8d43e30f2c0d7965451ff74d34a176efcc4d3375,0.16016812506131828,5039,1.0,3da0b0fe2f7362459d6d946614d08a32e9b004b8d0e05b6f96a877c4da95bee0,ok,600,False,0.6701704260045219,0.5116213767690223,0.23777123081117785,6.743153530333278,6f157a50214f30c4b73ab65d58bb7d0cf976ac48fc815a41e23553e7088c9fa8,0.4277435829697233
