radius,objective,sigma,lr,beta,seed,key,parameters,status,error,kl,validation_nll,recovery_1000,coverage_1000,sample_sha256,validation_sha256,mask_sha256,initial_sha256,seconds
3,scaled-mse,1,0.01,0.9,114,r3_scaled-mse_sigma1_lr0.01,36,ok,,0.6187235291029985,6.284274428159668,0.42206017835253323,0.1245077526139973,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,0.3747824999736622
3,scaled-mse,1,0.01,0.9,115,r3_scaled-mse_sigma1_lr0.01,36,ok,,0.7253141712196095,6.272791647990473,0.3650695783345219,0.10915580392202205,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,0.4051176249049604
3,scaled-mse,1,0.01,0.9,116,r3_scaled-mse_sigma1_lr0.01,36,ok,,0.6130690920019813,6.275471766576087,0.3699273463222259,0.11282784062827889,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,0.4298577499575913
3,scaled-mse,1,0.01,0.9,117,r3_scaled-mse_sigma1_lr0.01,36,ok,,0.7979302616885389,6.434578811928579,0.3500703530049002,0.10362082448945045,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,0.4382939579663798
3,scaled-mse,1,0.01,0.9,118,r3_scaled-mse_sigma1_lr0.01,36,ok,,1.2125047804885223,6.968026164538532,0.3828921857379884,0.10989005730680267,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,0.4408945420291275
3,scaled-mse,1,0.01,0.9,119,r3_scaled-mse_sigma1_lr0.01,36,ok,,0.5608645002991066,6.17758851461793,0.42132885953289406,0.12429201356220375,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,0.4557839579647407
3,scaled-mse,1,0.01,0.9,120,r3_scaled-mse_sigma1_lr0.01,36,ok,,0.5098292564702791,6.2399651035605785,0.40365682389631913,0.11867510622551783,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,0.4595800000242889
3,scaled-mse,1,0.02,0.9,111,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.5143734087702129,6.2576473493961595,0.4150559463607305,0.11995116849825112,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,0.4919441669480875
3,scaled-mse,1,0.02,0.9,112,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.44113819315678304,6.0736272122972785,0.4255367461721706,0.12510780337461816,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,0.4591813340084627
3,scaled-mse,1,0.02,0.9,113,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.3976882758472897,5.975640855317103,0.4065533826376181,0.1235922283218359,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,0.44280420790892094
3,scaled-mse,1,0.02,0.9,114,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.4095751858722398,6.152940552062184,0.44358316760465505,0.13085703444337324,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,0.4115612079622224
3,scaled-mse,1,0.02,0.9,115,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.5284317568474176,6.062618654353245,0.3800848425727077,0.1136453679292396,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,0.3928452089894563
3,scaled-mse,1,0.02,0.9,116,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.6227740620033697,6.3126011925425916,0.3592460386880759,0.10957004179986315,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,0.34442108299117535
3,scaled-mse,1,0.02,0.9,117,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.45365731766226447,6.119337114249398,0.3911566310450936,0.1157823627893477,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,0.35362079192418605
3,scaled-mse,1,0.02,0.9,118,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.3379679616119444,6.058295418501335,0.41555637614746327,0.11926467995432197,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,0.3547950830543414
3,scaled-mse,1,0.02,0.9,119,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.4981710022483154,6.114232169166067,0.4116286746722549,0.1214304590283152,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,0.45565650006756186
3,scaled-mse,1,0.02,0.9,120,r3_scaled-mse_sigma1_lr0.02,36,ok,,0.4416644421468495,6.165074751977874,0.41599430393602027,0.12230232535718996,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,0.4546283748932183
3,scaled-mse,1,0.05,0.9,111,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.3331183713292253,6.064410226550478,0.4575551956691371,0.13223345154838062,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,0.45609333307947963
3,scaled-mse,1,0.05,0.9,112,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.386135963943006,6.008463485910261,0.41835633052350774,0.12299676117391127,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,0.405818208004348
3,scaled-mse,1,0.05,0.9,113,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.3340061657686242,5.90027425359273,0.4235882792514855,0.12877083689245158,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,0.408549707964994
3,scaled-mse,1,0.05,0.9,114,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.3914979656769484,6.096697662057626,0.4372889195088651,0.1290002312551152,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,0.40338312496896833
3,scaled-mse,1,0.05,0.9,115,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.42128175218993613,5.969187275965965,0.3962336246000634,0.11847385375541895,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,0.38428916595876217
3,scaled-mse,1,0.05,0.9,116,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.5340994263495201,6.250909342302713,0.3676302400094125,0.11212722320287083,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,0.38499479088932276
3,scaled-mse,1,0.05,0.9,117,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.46985067669860653,6.069605662528247,0.39286821964605795,0.11628899301523316,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,0.38314895890653133
3,scaled-mse,1,0.05,0.9,118,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.2986491029788285,6.010603798444359,0.42156320223413596,0.12098863904119701,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,0.3690030419966206
3,scaled-mse,1,0.05,0.9,119,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.4318729924563247,6.056459570864961,0.41415545206259086,0.1221758583584643,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,0.3716667089611292
3,scaled-mse,1,0.05,0.9,120,r3_scaled-mse_sigma1_lr0.05,36,ok,,0.38041424383199807,6.088227187683713,0.4218588250521573,0.12402649456533425,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,0.37115683301817626
3,scaled-mse,1,0.1,0.9,111,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.3958730464097099,6.155473688065466,0.4348740438853508,0.12567859868286638,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,0.36334999999962747
3,scaled-mse,1,0.1,0.9,112,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.346335111550771,5.981408421853292,0.4173796520002473,0.1227096176880727,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,0.3666716249426827
3,scaled-mse,1,0.1,0.9,113,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.27994183596527766,5.851597100292145,0.4332654543122091,0.13171269811091155,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,0.3639798340154812
3,scaled-mse,1,0.1,0.9,114,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.3231168117109017,6.0305602085203285,0.4430559823360306,0.13070151478912903,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,0.3778885410865769
3,scaled-mse,1,0.1,0.9,115,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.48518116222595936,6.035194627609196,0.38777834240876446,0.11594572438022058,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,0.3825213749660179
3,scaled-mse,1,0.1,0.9,116,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.5687324599800158,6.2722618860138395,0.367384296173518,0.11205221033292298,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,0.38150270807091147
3,scaled-mse,1,0.1,0.9,117,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.5077242666136179,6.1031372953304555,0.39835581328461034,0.11791332073224466,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,0.35310104105155915
3,scaled-mse,1,0.1,0.9,118,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.3173382338534635,6.01747037532356,0.4139007786258795,0.1187895234656274,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,0.35516120807733387
3,scaled-mse,1,0.1,0.9,119,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.34232134323022934,5.944253724406576,0.4206776786165498,0.1240999151918822,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,0.3587172500556335
3,scaled-mse,1,0.1,0.9,120,r3_scaled-mse_sigma1_lr0.1,36,ok,,0.3158943350155822,6.031249510716772,0.4569303064966379,0.13433751011001155,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,0.35923691699281335
3,scaled-mse,1,0.2,0.9,111,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.35317669608170504,6.123092667878377,0.4441968196406117,0.12837288087613677,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,0.36454495892394334
3,scaled-mse,1,0.2,0.9,112,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.4174899583086049,6.05814538056058,0.41427336331046494,0.12179636881327668,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,0.3616347500355914
3,scaled-mse,1,0.2,0.9,113,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.4244025497310778,6.008191670403042,0.39421961375352,0.11984276258107007,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,0.36395291704684496
3,scaled-mse,1,0.2,0.9,114,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.4074691378671916,6.128760489664344,0.43647430641339185,0.1287599203919506,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,0.3639727500267327
3,scaled-mse,1,0.2,0.9,115,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.4146835819044742,5.973316065772181,0.3841796227995866,0.1148697072170764,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,0.3644315410638228
3,scaled-mse,1,0.2,0.9,116,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.4006951637411333,6.06982391979574,0.39847773807970077,0.12153571011430875,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,0.3461869159946218
3,scaled-mse,1,0.2,0.9,117,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.4348042826052023,6.046166774295119,0.39896452950904543,0.11809350073467745,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,32821079a74fe63f445d951a557ad18447fced01821fc77b6b8d137d2fe48881,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,0.3485354579752311
3,scaled-mse,1,0.2,0.9,118,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.3034159684796438,6.014830525620279,0.43173560833545416,0.12390811959227534,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,ffdd2708cda2855a18fd4a81398631fadb59f1610b8dd3d36eefe8f678572c16,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,0.34886491706129164
3,scaled-mse,1,0.2,0.9,119,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.3038172141072579,5.957336843857021,0.42933629564800047,0.12665420721616014,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,01bf4e2b10f88360652600d185a9d719f05502f25f089d70da96eafa7fe4dfe3,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,0.37095837492961437
3,scaled-mse,1,0.2,0.9,120,r3_scaled-mse_sigma1_lr0.2,36,ok,,0.3429556020954742,6.056426787233594,0.44604825099401013,0.13113818579223896,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,dff4b17a330f664ec4d31f507c7603e7842ac94d65226c760d6e78cfa953aeb7,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,0.37020395800936967
4,mse,1,0.005,0.9,111,r4_mse_sigma1_lr0.005,48,ok,,0.8001094184622748,6.509019760095119,0.39167762296004205,0.11319483303545215,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,ff013eda1d426d67006a334f6583897c614d689f5823b14c442be63e78bb3962,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,d59d43420c9129a49d4e4aa149c529c6e0cbc3f6e3f83610204fc311412d67e5,0.5269277079496533
4,mse,1,0.005,0.9,112,r4_mse_sigma1_lr0.005,48,ok,,0.7516238582723298,6.39028775137664,0.3782638493411692,0.11120957170630373,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,3dd0b47c3c1ce23069083c16d0c2272714da54db5025db5646fd1228b010a5e8,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,889fcea4602e0d08ee4021f00203d655dcb8d5e70709f4efb56844c28ea0e74c,0.5093358750455081
4,mse,1,0.005,0.9,113,r4_mse_sigma1_lr0.005,48,ok,,0.8267510688134836,6.365939196561845,0.3958875266685303,0.1203498081072332,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,db95c591d5ad7a1f08531cf0e04985b931fc730f28e8ed47b8c7c5d8ecd8db0c,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,f16642197b525fd13d6256e464b0e7fa2a58d7c9a10bd02c003ee0dc3c54951c,0.5130297919968143
4,mse,1,0.005,0.9,114,r4_mse_sigma1_lr0.005,48,ok,,0.7999222084936324,6.474144194942613,0.3724896889877363,0.10988445825138221,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,52ceac77e1e0c99a5de90b23d52d3e2f15eb08da92d5b6842d3e92834a138f22,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,b866245d1a511ec78b1c46ad9c5b7c24ae305d3a4597eadd1513f9251448aada,0.49492762493900955
4,mse,1,0.005,0.9,115,r4_mse_sigma1_lr0.005,48,ok,,0.7799507876757806,6.299357476910215,0.3571682494198145,0.10679330657652454,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,c3a0cabd7487508470d585545f7b6a856897b0410105302f1b4d5c12944c190d,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,511a9fee1d8f467003479f0b9dcb30337ee1a68e067dcc991d5efeaa1c30f3ca,0.4854185419389978
4,mse,1,0.005,0.9,116,r4_mse_sigma1_lr0.005,48,ok,,0.8968452156986315,6.5875401707508265,0.3690944499916726,0.11257380724746015,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,0d285e8573294ff0f8d626c9d7c79b1ffa6d14fb3071ba7be902aa48627a1c7e,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,cef618fe0fa48343569619b7334137da0e397721eb3a078c08871e9e4193d1f5,0.4924864999484271
