beta,architecture,objective,sigma,lr,seed,key,family,parameters,status,kl,validation_nll,recovery_1000,coverage_1000,seconds,sample_sha256,initial_sha256,mask_sha256,validation_sha256,error
1.5,dense,scaled-mse,1.0,0.05,120,b1.5_dense_scaled-mse_sigma1_lr0.05,mse,66,ok,0.13363318786636788,2.5993558928363223,0.13157315052433224,0.04565588323194329,0.6643562499666587,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,dense,scaled-mse,1.0,0.1,111,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,5.355347292492068,7.869123469679526,0.027112527303351928,0.009326709392353062,0.7139835830312222,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,dense,scaled-mse,1.0,0.1,112,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,5.165573509633116,7.874872415112816,0.05761336258663951,0.019818996729803993,0.686875875107944,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,dense,scaled-mse,1.0,0.1,113,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,7.128645864878024,9.697852349176769,0.05005217442045536,0.017668417570420744,0.6552907499717548,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,dense,scaled-mse,1.0,0.1,114,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,4.4507714735279755,7.193793029239533,0.04743821595367748,0.016271308072111378,0.726183749968186,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,dense,scaled-mse,1.0,0.1,115,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,5.781172029921826,8.233803737939356,0.06478960734465151,0.023000310607351287,0.713218874996528,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,dense,scaled-mse,1.0,0.1,116,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,3.7440451147015574,6.140638745492947,0.08165231710091816,0.028496658668220442,0.6767461249837652,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,dense,scaled-mse,1.0,0.1,117,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,1.2085278360671423,3.7099364403641064,0.22493298066408066,0.07647721342578742,0.675141959101893,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,dense,scaled-mse,1.0,0.1,118,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,3.9529902326230557,6.637080341979323,0.0304831781842475,0.01060814600811813,0.675975791993551,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,dense,scaled-mse,1.0,0.1,119,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,5.106181503240794,7.418597592435391,0.11281116110904656,0.0392582840659482,0.6687979169655591,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,dense,scaled-mse,1.0,0.1,120,b1.5_dense_scaled-mse_sigma1_lr0.1,mse,66,ok,16.8330073608347,18.538176882136394,5.15154694578305e-23,1.7875867901867185e-23,0.6983477090252563,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,dense,scaled-mse,1.0,0.2,111,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,1.1530981935035065,3.659132433531703,0.21729349412629836,0.07474896197944664,0.6728935419814661,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,dense,scaled-mse,1.0,0.2,112,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,4.543028258704702,7.189424098144884,0.09022024625032372,0.031035764710111362,0.6584139580372721,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,dense,scaled-mse,1.0,0.2,113,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,1.1348575314016762,3.672229720771051,0.21933549123678997,0.07742542840658687,0.693399416981265,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,dense,scaled-mse,1.0,0.2,114,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,5.298578521179767,8.095858308687227,0.06926233614321228,0.023756981297121813,0.6649886249797419,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,dense,scaled-mse,1.0,0.2,115,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,10.511165262069465,13.136408007007132,0.08919978097717476,0.03166592224689704,0.6100454170955345,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,dense,scaled-mse,1.0,0.2,116,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,6.848675085836487,9.121892917222082,0.05265225510875426,0.018375637032955236,0.6617057080147788,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,dense,scaled-mse,1.0,0.2,117,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,1.2113628571951613,3.7129747329036773,0.22623719490415134,0.07692064626741145,0.6961381670553237,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,dense,scaled-mse,1.0,0.2,118,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,1.3273580503447957,4.138492449225518,0.05134612472812424,0.017868451405387238,0.6307992909569293,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,dense,scaled-mse,1.0,0.2,119,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,0.9533426883276068,3.3872642679422262,0.13720304429637745,0.04774665941513935,0.6460247919894755,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,dense,scaled-mse,1.0,0.2,120,b1.5_dense_scaled-mse_sigma1_lr0.2,mse,66,ok,5.533251571738482,7.96956752702137,0.027149226673103797,0.009420781655567017,0.613837374956347,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring3,mse,1.0,0.005,111,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.5852028349046243,3.114571566136251,0.07166385248136595,0.024652365253589884,0.7009650840191171,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring3,mse,1.0,0.005,112,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.504750450282463,3.0823551087328998,0.0646413796816554,0.022236634610489456,0.7541278329445049,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring3,mse,1.0,0.005,113,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.7239039829062877,3.2609284400776906,0.06466341591473238,0.02282618581790053,0.7773550420533866,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring3,mse,1.0,0.005,114,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.46133231952681897,3.037786382718644,0.1165847646206492,0.03998857426488268,0.8596208749804646,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring3,mse,1.0,0.005,115,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,1.1021453197577076,3.677691412458289,0.04955059256174804,0.017590460359420555,1.0337120000040159,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring3,mse,1.0,0.005,116,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.7002014445374256,3.169362152083999,0.0362096537753328,0.012637169167591146,1.014302209019661,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring3,mse,1.0,0.005,117,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.6849794220104322,3.1098770743316546,0.054993302649988376,0.01869772290099605,1.0614004579838365,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring3,mse,1.0,0.005,118,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.6059024318334693,3.2957172597118007,0.07070710324969737,0.024606071930894684,1.0572017499944195,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring3,mse,1.0,0.005,119,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.8102168613869861,3.1565788895277573,0.07187177948908618,0.025011379262201993,1.0260324999690056,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring3,mse,1.0,0.005,120,b1.5_ring3_mse_sigma1_lr0.005,mse,36,ok,0.7140319933682502,3.0781176869491973,0.05961237314454225,0.020685493481156163,0.8415400830563158,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring3,mse,1.0,0.01,111,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.2445229679234802,2.759292957350565,0.08100997004449982,0.027867429695307942,0.7600021249381825,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring3,mse,1.0,0.01,112,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.16934690048336123,2.7352254967404614,0.12112982173552511,0.04166865867702064,0.7230642919894308,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring3,mse,1.0,0.01,113,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.30255334508794046,2.8462271116014515,0.07134425925144904,0.02518452351576151,0.706625874969177,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring3,mse,1.0,0.01,114,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.17860971792507022,2.706291608968509,0.13439976474532817,0.04609911930764756,0.6512417499907315,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring3,mse,1.0,0.01,115,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.7337521594409526,3.33346106717508,0.06270891419719242,0.02226166454000331,0.6437616250477731,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring3,mse,1.0,0.01,116,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.28634175032146975,2.771964570461528,0.06516088303319927,0.02274114817858654,0.6348279579542577,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring3,mse,1.0,0.01,117,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.534733553308673,2.9346221293065864,0.06784553831747087,0.02306748302794009,0.6544651660369709,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring3,mse,1.0,0.01,118,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.4574616432571301,3.116814006336733,0.058851754914388744,0.020480410710207283,0.6254335410194471,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring3,mse,1.0,0.01,119,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.9041228379742919,3.2049243776732466,0.05878453410935981,0.020457017870057215,0.6291397080058232,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring3,mse,1.0,0.01,120,b1.5_ring3_mse_sigma1_lr0.01,mse,36,ok,0.4110640181504773,2.789730060516306,0.07317327948865764,0.0253911279825642,0.6362180829746649,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
1.5,ring3,mse,1.0,0.02,111,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.14487889150402555,2.641874922222295,0.11154146152904071,0.03837026276599,0.6228934170212597,a6e6db19dd07481c438f14ffe26667962e79cd0284b3f932945575aea8a67cc6,28b0ebbf9be5e833a1d38468d7218b52b6eca83c2a9f1c6221ed279bc5fe306d,46ec6552ea8abd2c67a85ebf993bb74a1984e0f557904f8a35ae4eb6d2b596da,80029cf33ef8d4121d14ceb1ec824974101a09c02421c184dfa37b403097c935,
1.5,ring3,mse,1.0,0.02,112,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.17030656328120153,2.723454105221219,0.13058814352758133,0.04492232137348798,0.6348279999801889,dca455a6820f72222afb9428122125277f3d3945e5c9d60d3056f3c01628d9d5,ef7c966740418fd6a40b794df00c0c243906c71043c6b0f768b5a1adf85a9eef,b0126d22db14df8032614d0be237f7ba7f8faae015df79310d48a47a7e019709,5e2adfbe9ca945157e1b792354b900de897be2ee978327cef60736c1d09ec205,
1.5,ring3,mse,1.0,0.02,113,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.32181526553038436,2.8603829231229096,0.07824669065772968,0.027621081802178576,0.659090125001967,e73b56bbd21d24d0f67131e52502a7b23750af01b0bda15c33680c354ddff5b1,c68fb172bb60d66f359aa28c9948d748b520f4271b111e5de41911067a4f354b,494a09d0cb32c8fd575150abd91ad12074451b075c550159cd5a0edda3ce9c1b,56e104abc3b6535df5607f5a103411c05e0e87c577e350f6c808b707a4928152,
1.5,ring3,mse,1.0,0.02,114,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.13338991688135193,2.6650822366440834,0.13819786999372607,0.04740186940784804,0.6335205410141498,0047a7feb701936992557a9f834a44ee1b7d5ac8264262b23b801f9172f51b49,c33ca7855f00a693f1f0af550d168ba9c880c362927ac4b9858046f2d8b7a17c,9fc9306ab4737b5804dc59a07264243c6abc622ca16efa0cd4d6bddf38b05e36,14dee5affa98a6158a0d586b27fb1ee92c682f9597ce0456f80c3b36821cdf67,
1.5,ring3,mse,1.0,0.02,115,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.37743636048194734,2.922612086158785,0.07072602038325024,0.025107737236053838,0.6635417910292745,28b2b6fab616209462c2c29c3a53fe2b2e02f652f07b1b4241f42663556fab1d,2979b01fffc02f60db951ba7c3ab40b94b411246fd1d648f7c1e046da8b55f29,fae9b80b4b9bbecd172da441f7a298732dc4ec9c5fd56650a16ee48bf4f2164a,4d1e0ee37282eb0a9f206e10e93abe24cb5dee4e52ff2291510e2a09ca0ae7f8,
1.5,ring3,mse,1.0,0.02,116,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.13971801790638963,2.613201140179179,0.10257238057101781,0.035797760819285214,0.6176677079638466,20e090f89662780657fd4c55a99c1e1276d00a546ef67541b84cef2460cb4d21,8944d8f9094422671c06b3f2af086555200354f4f465fe9295a66b6f28ee7466,67eaeaae05cc33550f061649f99bb92951375c55491458d36e2f1c224114a8b1,096c83ae8447b4583146791168bd9ea421d32a93b5936c07d8b3df65157d2f26,
1.5,ring3,mse,1.0,0.02,117,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.2556805494294194,2.7009188956605135,0.08135911109788808,0.02766209777328195,0.5785950419958681,f7c562b2409377381ede7158a1e8439751fa698704196cdbaff9ac54e39e600e,4ce67a52451597cfc11fd97edf40aa34eb1b5c997198bd1076c33fe083bdd43e,6d2e8203ab09f7481803ba6cac1d0fef11989f0d29cc5ddaeca62054fed6f238,83d29d83fe924b3ad3395e423961b012e81cb31e00905a5ef424d5e916703b72,
1.5,ring3,mse,1.0,0.02,118,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.6641957147211643,3.3670274153738338,0.06042673252256576,0.02102850291785288,0.6248970000306144,ad530bd79e4df5ee12f691ae2cf2e7829e95d66e739f6600caff95bd863fc565,7bd60133923f8534362210d3aca0aff74ce000224bd76127dd7b0bce56ccb362,3672d037714419789c221c8c7564a09d4bd2e60bbf08a0fa3cd13f9a40a45c57,9a416fb8a2080e8e32be0c964218ea66673215ef36a6bb6e31d5e67ce0e1f2af,
1.5,ring3,mse,1.0,0.02,119,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.8075126679282063,3.1342485819456773,0.05551456688225887,0.019319069275026086,0.6139950830256566,97f608ad31bb054f25f1da75a7030b1d1eb8aa5ef5d59a6e9f2ae921b02da383,64ada1b3e94d843469b9e745b7a15decfea54282d3d3fdc06c17e9cdcea8dc5b,a56289775eec0ce432a321db146cf9b88569ccab3daaa3aefaeb57ea0050cb73,2e4954591423d02ffc928542d5e11bd91d02abe2a3d9a5c7eefa2216507a6865,
1.5,ring3,mse,1.0,0.02,120,b1.5_ring3_mse_sigma1_lr0.02,mse,36,ok,0.17626685682551835,2.6097854164241,0.11005257924623801,0.03818824499844459,0.6632597079733387,7650acffff96ead63ae5457c2869bcbe533091e2f001626b27837802ebc500ac,d8e50e695e49ac02b6f76daee1d39919959a4aa8a84f49c7d93d5a5dc3caa2ff,be8ede604a893ee87034e6fb596cea91ea3be8f191d448807bebae1ef6fbfe79,167f70e6b518700eb63b734933d2567daa6160c024141c5afc657ed441be291e,
