architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,expected-parity,0.1,114,dense_expected-parity_lr0.1,0.4368854694813896,6.154254377780701,0.4199262298010069,0.12387823779129704,66,0.43419791699852794,c8a7a565f4c34afcedf377bd8a33aee023bbafec99430b278d5183f906311b3e,3e40fb00f0d7336f12289747d25109e06baa7865eaf0c7dd6f89a85970ed7fd9
dense,expected-parity,0.1,115,dense_expected-parity_lr0.1,0.41343050761243594,5.985617045391316,0.43113966720375374,0.12891076049392236,66,0.43340541690122336,21e3187a25ce542a7fda12331f6df5573b7aa9cfb19c4d6a1242f48e9ab77257,bc1fd3ebe710245a2b56359c12a723983a1561bde63e3b0b4bb20f0fbc68479e
dense,expected-parity,0.1,116,dense_expected-parity_lr0.1,0.4153145768012698,6.091139558553885,0.4017309469658103,0.12252793882457215,66,0.4386941249249503,b240340bda42b13e461b839e854e8931eb9b197c11fad589d1f07877b5a6c105,9cd885e5773e1a61573e6e4ab8e32f5435362a42796d8eff0025ba8c01455816
dense,expected-parity,0.1,117,dense_expected-parity_lr0.1,0.366417399441068,6.001851131178392,0.4287900601356968,0.12692185780016624,66,0.41813891695346683,2ff937c83d36f7b3a5406c91e8755c50ce932575e34db68925452587b0ab77d6,402a25298a9acbc5abce157f274c26389cdb90f04be171fa07ccd19e6af98b90
dense,expected-parity,0.1,118,dense_expected-parity_lr0.1,0.3422469153694526,6.078423450826342,0.453588501849557,0.13017990003082286,66,0.4109842089237645,f9372f8f74b3a18b86f9a9dd960278381003e836073cde71119d3b892dde9434,cbba1f67e2c26a1f241163d14c4d955aa93c178f38e5f65ab484b62775596dbb
dense,expected-parity,0.1,119,dense_expected-parity_lr0.1,0.43104496001036696,6.062874942044442,0.444175403496505,0.13103174403146897,66,0.4130739999236539,9cc5a5818d004f0f1492c246ba3ab8685b2df3f7dfd15cdf113ebebec42d8dee,f94f9210ef1ff1dfbe682a6006a492d2d383f30e3f71941cdb5c0b2c8319d6f5
dense,expected-parity,0.1,120,dense_expected-parity_lr0.1,0.3822948900281997,6.098424965351757,0.44795206391233083,0.13169790679022525,66,0.42427404201589525,69e5aaf107b63f46b6b057dfe99d3189e4f485b9649136f1718f398f646e43c6,4939936f888881fec7dcaaa22bdc939f3e13b0069e4581c8b191c627c7ad6d41
dense,mse,0.005,111,dense_mse_lr0.005,0.7199280483706565,6.470687460841642,0.40509482618375564,0.11707240476710538,66,0.31215291598346084,6f4599f803588363f7f3f06a30082972087391773f80fd6d7eb3eadc6484859e,922c88498695bd4cd2bce85cb58cec5948b0b2180f15c65c83fd8961fa62e3fc
dense,mse,0.005,112,dense_mse_lr0.005,0.8195433025355818,6.500156317775067,0.3663521676426484,0.10770753728693863,66,0.3108858750201762,23158049f8a287709543a55b89f8943218b08cba397a67e034633640e70c99f6,4f0dfaf22fde2be953d09f6d5e1d430f855a074012b1744b4581503ac11ff36c
dense,mse,0.005,113,dense_mse_lr0.005,0.9025675573073706,6.455994056130743,0.4047599798805811,0.12304703388369666,66,0.31394087499938905,1130bcd06d370ab57f1bc3a67409c755b267648b80a0f46e840060bb010d3ab8,191c09e53d0a687f6cad40fa2d14867ca63354cc5fb8b3e5cd829abf5c3cde96
